seed,best_epoch,best_val_mse,epochs_run
42,21,1.8268637657165527,120
43,20,1.7921311855316162,120
44,22,1.8964440822601318,120
45,19,1.7163749933242798,120
46,25,1.7506366968154907,120
47,25,1.9875253438949585,120
48,40,1.7480672597885132,120
49,22,1.9340105056762695,120
50,14,1.7681251764297485,120
51,19,1.8860198259353638,120
