date,ALMIRANTE BROWN,AVELLANEDA,EZEIZA,FLORENCIO VARELA,GENERAL SAN MARTÍN,JOSÉ C. PAZ,LA MATANZA,LANÚS,LOMAS DE ZAMORA,MALVINAS ARGENTINAS,MERLO,MORENO,MORÓN,QUILMES,SAN ISIDRO,SAN MIGUEL,TIGRE,TRES DE FEBRERO,VICENTE LÓPEZ
2022-09-11,1.0607064626597267,0.9371112913757764,0.9941600784216997,0.9008362478728165,1.0453695323874501,0.9426830501976935,1.1396887659343833,1.0705174203597707,1.2467797850058377,1.6289684845615158,1.0669382037354227,1.1615489354871391,1.1785835524890802,1.0825949828775943,1.2192437498228752,1.1136889927233833,1.3151854364758666,1.0223584518686872,1.0206344914932224
2022-09-18,1.0665859560182847,0.9803542587053715,1.0756840198184237,1.1002518314049825,1.0217483762984718,1.0069376247512163,1.1626658503092664,1.0725896652013895,1.3448225797366191,1.6366991918970495,1.13580467069402,1.1962560334330778,1.1669783353655696,1.0788117643982633,1.2408676629952198,1.1020992350222472,1.424343668678097,1.0261967451690632,1.024083375734998
2022-09-25,1.0465690756946415,1.0147145902334116,1.0654287559690159,1.1341148769757845,1.027371138875157,1.0942550712803651,1.1603717839731713,1.0838457823362293,1.5581176526140585,1.4189692737906014,1.0496726753407672,1.093980517542859,1.1169071560124715,1.0083517249489633,1.171257485236888,1.0980996788806605,1.4711367646997182,0.9567334333466936,1.0216489817597436
2022-10-02,1.01638495204154,1.0306018934871557,0.9936329999850978,1.0777412751064714,1.0819324137262136,1.0707475535615274,1.2039002612566165,1.0522132961261932,1.448187564499882,1.3693782086849855,0.9178485540898668,1.0726505492448473,1.1413909050068707,0.9976736394080725,1.1243340915340965,1.1355567451909914,1.3660985719874468,0.9248815164476267,1.019236000353814
2022-10-09,1.0339118716798155,1.0539319051299032,0.9629151901465012,1.0055076370530438,1.0701413122751635,0.9245457269001314,1.217191423981709,1.016527989342225,1.403897821214552,1.931684003357862,1.0379536229218054,1.292352817104205,1.1387413785054201,0.9992918990235741,1.0854432703364898,1.1572964086443558,1.3140252883818846,0.9689922275922126,1.0021660346813495
2022-10-16,1.031776614153975,1.031059194982353,1.0772837078100688,1.0114410889788525,1.151426445503765,0.9323987945177784,1.1979756875022451,1.012336335469634,1.3062278674021033,2.7363870748197336,1.248171154289232,1.571455753237633,1.1632964135264985,1.0040835902181313,1.0739240874585514,1.1213337341817613,1.2654647540844721,1.0527589868941936,1.0281396296775773
2022-10-23,0.9791112369459712,1.0013411446235163,1.109475978856045,1.1807574753292434,1.1317758157577325,1.1379240628145242,1.1865068689620986,0.9940498824027472,1.1456306154590636,2.8196977671400525,1.1414171532559068,1.4166196227114274,1.1849598788928657,1.0312560616030462,1.030728161131998,1.1037557351623184,1.1294771173779141,1.0370737734734006,1.0480551983337383
2022-10-30,0.8746769634514648,0.9778870752880399,0.9870182117375425,1.1169987546427254,0.9596096602837227,1.0877534403852918,1.1196368290050287,0.9555356095006033,1.328007999604125,1.7860385366248996,1.1587675134686362,1.394696160094567,1.067977487054079,0.9724489571497275,0.9923088288238658,1.0754792437918927,1.0871401624993344,0.9879964666132504,0.9835027527534175
2022-11-06,0.8856799362029134,0.9221487610114932,0.8943766275648519,0.9297757149457707,0.8502659763663142,1.081425946187085,1.0678804234340118,0.9338135745024225,1.533871471278675,1.2519044810484325,1.3749427171128346,1.5797350939789976,0.9698345958455075,0.9313461591424843,1.021394353897429,1.042908656794048,1.1768201516516383,1.00814382771387,0.9368437937093527
2022-11-13,1.1672091783577012,0.9194616251380969,0.9407400121281628,0.884799318563671,0.9278140696005045,1.1103304553963806,1.0895401710386514,0.9554430753932714,1.3524534072123964,1.0391148278044322,1.4052571068494562,1.6509427876758218,0.9411492855457576,0.9383586152091206,0.955217344619658,1.0827744959737007,1.0491004480873647,1.026722879322034,0.9575669217755068
2022-11-20,1.2444051756353742,0.9958996292261486,0.9715963106354378,1.2701192849265512,0.9778291625574549,1.1041919159951716,1.1344616192298587,0.967709792935522,1.3028393011613009,1.4697749853469342,1.502195052061544,2.1092597639735695,0.9112571512463559,0.9988754363186553,0.930015689472358,1.0955127010714534,0.9100513970896362,1.0547124927610017,1.0402721635431944
2022-11-27,1.2910936000775992,1.0203360626552032,0.9569708426993108,1.3869328869305149,0.9861267289588338,1.1196860586714954,1.1488718399280997,0.9890193138415285,1.2647720464767702,2.0041714111419306,1.6860610820631992,2.0715427101255677,1.0054529309489457,1.1359486963382275,1.227901095684677,1.078530878095025,1.113852646715467,1.0274406354759953,1.1448862556002866
2022-12-04,1.2932802480296657,1.0315433324566847,1.0220177104436752,1.0626956311360238,1.0746529253149215,1.2391645532145354,1.2036560740975848,1.0335907806840512,1.2616212714505288,1.6022631624899926,1.591651219080269,1.7814979891664295,1.2476418632180113,1.1286511083180535,1.3278430933687793,1.0396897059064227,1.2001388140370612,1.0117070945757118,1.1291456280781347
2022-12-11,1.3724475173730355,1.0433472563874315,1.0006365108205106,0.7840442975376769,1.1358932974992841,1.361899933392679,1.268263358489442,1.023783815691407,1.4712857850704628,1.8242024329157178,1.4412617865410082,1.8428400816968507,1.4222310224109254,1.1018801975853894,1.1241287027716476,1.0006325755656174,1.1468800838413082,1.0534692447602965,1.0605321963877195
2022-12-18,1.3763125214600485,1.0447311365122274,0.8954576391428717,0.7931561631605627,1.1355157022791422,1.3808300937977933,1.216343409815287,0.9916534122023283,1.6997055867751107,2.633381480614662,1.4590296300343144,1.681786987376861,1.3673040274644568,1.1178417054542626,1.0075539361530839,1.1041910015491094,1.225450064813159,1.0648647329783405,1.0324960934260978
2022-12-25,1.2957915013923664,1.0173608287578273,0.9057309714642551,1.2950309538649398,1.057808893895891,1.3154566948215602,1.1868568561395636,0.9598787792187228,1.6476935303898976,2.742355317884439,1.5593383249388826,1.5556657749683946,1.2009005906447827,1.066492829085365,1.0570680100176972,1.1542884915021638,1.1853989263008025,1.2051337945943144,1.0319280096765877
2023-01-01,1.4134964776643395,1.0515775960024203,1.045185385245661,1.5274124154021769,1.0715155555758313,1.6770588297023694,1.2211785009748943,0.9848161265944094,1.5665350460599932,2.8846322436004472,1.734667327368017,1.758663536953657,1.1318527063478412,1.10236169378583,1.1830660243535678,1.0395130221327855,1.4207402749645228,1.2621888408079247,0.9797900145489317
2023-01-08,1.5723081614919308,1.0400214985305911,1.060984233337765,1.4260453102196682,1.13497163544767,1.4118088323823819,1.2777877382575655,0.978857631132963,1.7325455911887857,2.8534321924532096,2.018502048438364,1.676780600591303,1.0991586407082394,1.2053152744934406,1.2404406650428286,0.9729737121141789,1.508871267501375,1.074982132695403,0.8638716220875646
2023-01-15,1.5038157238265275,0.9557209001414837,1.1992941908479045,1.1394197790003147,1.097642706991195,1.0792194754288909,1.2962777369008505,0.9742191108008446,1.7873999166425103,2.745802660307127,2.070698716772721,1.3857075152646228,1.106800294883131,1.1698804731987413,1.1463090094157318,1.0768988052794457,1.1798351301379824,0.9424681732173308,0.8195022335327008
2023-01-22,1.5200623280903565,0.998270608690175,1.1751557238906418,1.0350897845765097,1.1305188867632643,0.9391132492031273,1.2697586405959769,1.1163803100762557,1.5918346902053633,2.9058796023846982,2.095089100252114,1.2550961101416946,1.2175957413229461,1.269571587794952,1.0923474455805493,1.1602185864886323,1.1253163352777675,0.9911567497579072,1.010284258267156
2023-01-29,1.5626220473125076,1.1042776396562985,1.0727962329494372,1.078123099701361,1.155264445649753,1.0216987616528141,1.347004678701371,1.1278444454415621,1.5575348653899808,2.5262292891204385,2.1354132202588083,1.2953799854187789,1.3497780612046562,1.3350420265985266,1.0820948729288744,1.1565062223682654,1.6779954944171864,1.08385444616162,1.116072471283052
2023-02-05,1.5624040214908048,1.0700265486376026,1.061993546476597,1.0949914996535532,1.1330848729301233,1.0790245790211395,1.356733231375899,1.0607785603854953,1.810069167596463,1.8432786001034753,2.3233091450088112,1.4309968875199555,1.4316255812788308,1.247932456361639,1.101407852945701,1.1735789731660724,1.9722676006630948,1.0800693899319658,1.160667756615942
2023-02-12,1.4596481430813053,1.0007884607010074,1.1398025129265148,1.1073263366128356,1.222651022817877,1.0244299721999652,1.2833072342563883,1.0624882838059222,1.7556762985482977,1.6607796965954842,2.443092447586164,1.3957445138850564,1.37412904562294,1.3724881146343972,1.1281387181656424,1.1191665612872528,1.9883335703015088,1.0946069833795837,1.1898770053765488
2023-02-19,1.3694806432392452,0.9816961222956697,1.183441865036496,1.0831393855052864,1.2099332767873898,1.008163521387694,1.3301387580767212,1.0799020071141754,1.4531198704094335,2.132106415853282,2.363592017414258,1.2787717370686078,1.3494974327284854,1.4828499786930383,1.1366795776278908,1.0797934898445662,1.8150961106909311,1.1844442300600593,1.244677009537997
2023-02-26,1.6923179429160882,1.006258438188475,1.1173784182303892,1.0500350498920323,1.098290372690023,1.0497528748836582,1.3690436769320118,1.1043011644797478,1.3224367818336635,1.6494548590649185,2.29392108446794,1.296449949967705,1.4205163156719112,1.3690475090520167,1.1267256748277232,1.141774938289731,1.6211580841716782,1.1461420729678562,1.2763201058812068
2023-03-05,1.5629002550894335,1.1096398024170593,1.0395545325591393,1.0933948277457342,1.0908108461594181,1.0978719146570481,1.366518885437431,1.1154047804744724,1.3705847723505733,1.2398241974026252,2.175266012744689,1.3103520665835537,1.3744835064059862,1.2830740279112116,1.0780365799797054,1.1311307886311919,1.6134209371483814,1.102389814884039,1.2838809794465764
2023-03-12,1.3433563847795262,1.3176164933206922,1.03767822311346,1.1356412432619594,1.1473867780409408,1.1555577996184159,1.4125190619650307,1.050586349121527,1.4901741063469829,1.4015585107406787,2.204919149035084,1.294028896160875,1.3616482414910653,1.2629319868966993,1.015333267865052,1.0566141339637656,1.582420991004345,1.2168146690779529,1.2428587383103602
2023-03-19,1.155725219596109,1.2464776911388158,1.1105309273755684,1.0719646631546786,1.1453999783284372,1.1326127956004042,1.4441352601629576,1.0554858059051468,1.6536480444018637,2.7807634382469066,2.4029849880592438,1.2965146486835117,1.4040084654921396,1.192218762663813,1.0171366634940189,1.0739744011412191,1.3871624504035929,1.2419692423049766,1.1198898155166797
2023-03-26,0.9633779887403403,1.0664281666252315,1.1075555961104726,1.0613871618676434,1.1483405216531948,1.1108808666544225,1.4512258037281747,1.1101925009663025,1.8968333021825556,2.187568075832846,2.4445788725732704,1.2352069764239224,1.366037759708676,1.1117982052404212,1.1855041848087646,1.1844282703697617,1.2984854787261866,1.1673515988291343,1.0989122114761598
2023-04-02,1.0780349159343863,1.0112667391100283,1.0612936095208583,1.122093586469849,1.1331959676851637,1.1679749461454707,1.384002812672696,1.09402208052575,1.6873153315537956,1.780739875723869,2.3635920183525787,1.3261444030803413,1.416330390154372,1.1232260889131966,1.181252282084853,1.170196858942444,1.644979848690472,1.095934333294554,1.166733230560666
2023-04-09,1.3251838252228612,1.081312084942033,1.0543363571231468,1.0982436159422,1.078671956497421,1.186239341676637,1.2905758022504272,1.1076993000470283,1.424530298142595,2.025193861453534,2.369339350489631,1.3097668684292652,1.357400493965176,1.1554686500084803,1.135359364192268,1.076981985200389,2.180398686308661,1.0320265772554125,1.1037487780527995
2023-04-16,1.1701643841109886,1.0675679209690534,1.065285738613203,1.1067933643724084,1.1270986486432601,1.2717606963146029,1.285447993615426,1.1226629487076876,1.3093259765553478,2.2460039476396103,1.920627851373691,1.1988712281879474,1.24841399678851,1.1173200199293911,1.0935651934205626,1.067741718154152,1.8352208630906575,1.0423579305706803,1.0448240296687383
2023-04-23,1.0890394884325683,1.0279273667009792,1.1030984470763776,1.1313825747824406,1.180504456238786,1.2396282034567765,1.3455053894974733,1.0950713284646612,1.1735008903142223,2.4507330154902465,1.549060304941773,1.113208386209233,1.207328039735256,1.0111946454043617,1.1381484184853237,1.1011485839156345,1.6216108419727715,1.045878737241034,1.0960869382267766
2023-04-30,1.0784788688198452,1.0097782364455032,1.1057617570711438,1.066760335247404,1.0853679078704597,1.1197610980757038,1.4803348624683423,1.0572636519915974,1.058156712584669,2.0039922728549926,1.5155957406442164,1.0361439490096276,1.2295531379327054,1.0508797863759367,1.2184242515025465,1.0739003934720714,1.5998298473111254,0.9812688183188252,1.1210079484880116
2023-05-07,1.1041433319629506,1.0211819475405062,1.0826729716898944,1.035547830114999,1.0366607053877943,1.0676289214714043,1.4187809882618694,1.0343243973295773,1.1446298244435638,1.5961448912024492,2.2330441609440586,1.0830434775458815,1.2324766577087456,1.2667278089420742,1.077666236957099,1.070397371019764,1.536705845681635,1.081373496917181,1.0621462679231777
2023-05-14,1.1292360840748046,1.0990688740349601,1.0647070486523056,1.0834175396789194,1.1247628818151085,1.0150204492479395,1.2894950021978455,1.1254173153984357,1.2839024425085368,1.2958564831831096,1.406191737809989,1.142099270792612,1.243021679518507,1.246279398351313,1.0261840791618588,1.0125367720978244,1.479045607891591,1.2372851051390292,1.0198990794050649
2023-05-21,1.1269772331720511,1.1813999106453474,1.0384746825563707,1.135397970170105,1.137873958329494,0.9752472747117874,1.2018526954297852,1.1535456983564596,1.2535497643380533,1.1026322735542888,1.0694964513314367,1.0615520247698844,1.2969783865419233,1.1255358777142526,1.0873309801768662,0.9801584875335079,1.666101790073557,1.1718591551768591,1.0596591301365663
2023-05-28,1.0969058075635907,1.080584564639068,1.0449633268775318,1.1228763083114057,1.0711906123965094,1.0365857601731558,1.1189339404656224,1.0361382358526974,1.2529961967368175,1.1307809451290718,1.053721863747843,1.0306505032727307,1.1997566939521025,1.0263639669197806,1.0839092640906063,1.2355505244889688,1.4769254852236025,1.0657693376189354,1.0971707491770926
2023-06-04,1.0759466507576538,0.9067607923130202,1.0582230221580498,1.050661321884283,1.0755767133788168,1.1147441677918566,1.0986582112572243,0.9773754019713679,1.255072365335987,1.2313645947404985,1.0745817894203615,1.0957920573393725,1.1227650850624555,1.0348298964714067,1.0708869900544307,1.2029349646493932,1.2218189552107344,1.0158394338428927,1.1070697643879184
2023-06-11,1.02600257911782,0.8780623478510515,1.0433446814805425,0.997515836348532,1.0590183200095946,1.0878674149871055,1.1103280430645532,1.0176399629484256,1.2026266788890903,1.4811088322492774,0.9491919901453096,1.0706357705431835,1.0729336115566155,1.0221895305948678,1.0190644660388308,1.0727331542048981,1.0475553309092898,0.9929585322400707,1.096946044225879
2023-06-18,1.0038343819568094,0.9873577663554911,0.9772886343705588,0.9545580604257715,0.9245314451232602,1.0268193468236564,1.0614226777422868,1.0009296859156351,1.1930824114098444,2.136153739352461,0.9642226210186663,0.9887139000839315,1.0667009321072194,0.9408713882980239,0.9436585803916911,0.9850034926495891,1.002464619473325,0.9518300279253313,1.0513505785652955
2023-06-25,1.0518292906508142,0.9212775740838,0.9207590330437907,0.9411680178808586,0.8510762225814064,0.9829071579281502,0.9768091394879473,0.9604695862580823,1.2055677867781183,1.645705760227512,1.1061213915727797,0.9533540602121989,1.2371454027782807,0.9550829754010679,1.0106945126770688,0.9846734267478313,1.0438904468921322,0.9090967879180476,1.0227808249706767
2023-07-02,1.0075202818341618,0.9288087374678309,0.9798888235527257,0.9911219487752351,1.011002323477317,0.9076279223551541,0.9693455688225887,0.9656755501233304,1.1814761097317652,1.2549831684154469,0.996737822495826,0.9422022134012596,1.2245715768699197,1.0367853657625898,1.1130381787033696,1.0885126290435623,0.9660037165874857,0.9588092420850359,0.9926279484398084
2023-07-09,1.0137689698763315,1.0083254531100936,1.0145640822048447,0.9943778527197807,1.03623681039706,0.8812982819418267,1.0429216190491934,0.9783489432802879,1.1645176405155824,1.0916268929583948,0.957238963913636,0.9494876721288582,1.166316279186201,1.039478864109921,1.0631055369482991,1.0454253947263654,0.9001424254071482,1.0586596667831483,0.9405013994215767
2023-07-16,1.1044519509524817,0.9648531408541706,0.9803533307160536,0.9973865036428692,0.9678635408522448,0.9545796073037865,1.012723001530661,0.9861057103060547,1.107177688619745,1.4068767858514413,1.208045695332877,0.9759393296705986,1.2126258883289442,1.005270554890204,1.0113251407661241,1.0135111483192565,0.9694557607794672,1.0398373123286382,0.9425996117953406
2023-07-23,1.0634514349644009,0.9468331545923375,1.0102257084310218,1.0425856215311073,0.9909328004724645,0.9944311739610268,1.0461980014241663,0.9711838403308286,1.2417923145117946,2.1815974488249763,1.052010867247289,0.992248486308701,1.1378691096378133,0.9946343176773171,0.9932975740845666,1.0420695538910054,1.0060471142629386,1.0088538009685273,1.0202500975970712
2023-07-30,0.9876561909738335,1.0275615779095735,1.0035031527551097,1.0420172181311484,1.0328369769541978,1.0069211251396135,1.123987969883076,0.9754643455324779,1.499020778089076,1.673480276894916,0.8391146726251231,1.0085391868365206,0.977213982110351,1.0067560491440046,1.0739192984605987,1.0214479269498125,1.0150199104694952,0.9737947527215259,1.03318690556457
2023-08-06,0.9696032987842923,1.0850645616040562,0.9366145578777436,1.0276040507043807,1.0432649171923205,1.0033519286922732,1.1385916352888557,1.0419472942180648,1.413254429646077,1.3559408367440025,0.8843229418958757,1.0318109043316408,1.094784170983003,1.0785771826429025,1.1003186915428347,1.0292046724338422,0.9729947701649987,1.0329370739940174,1.004498914381751
2023-08-13,1.0323495512823706,1.0718247224083157,1.02578919643727,1.0575091531276053,1.1026908383807799,1.0366496877211968,1.2551346914521722,1.053537189000062,1.3263280802821436,1.3182493186282664,1.0533592591008256,1.0586733897983933,1.3826700631104683,1.1219350328096587,1.056657679682428,1.0689548034878384,1.0287007898001996,1.14448505647588,1.0158991073674088
2023-08-20,1.0800350773223863,1.0192873146496293,1.0615783814027653,1.044375518558359,1.1313287791375042,1.0146464715412526,1.2515361161407867,1.015575254866514,1.2620707792782038,1.3461433965084177,0.9962039536744578,1.0189065896353338,1.1780453050025106,1.027626720420331,1.0939778188244236,1.0762176125603322,1.2028455922704029,1.1412988139292752,1.0786656442988252
2023-08-27,1.0672477418322024,0.985170527625553,1.0040003026926818,1.0319173264600117,1.0853426353141675,0.9248993770480476,1.140653589332262,0.9920002184814591,1.2457560761295448,1.4310764802570408,0.9891586812810869,1.0797017396851565,1.052714846539118,1.0263529888631802,1.0767920021181834,1.1214302557151592,1.1078425294274281,1.0931675562121832,1.1144841902981897
2023-09-03,1.039544813235031,0.9815149597267377,1.0846886818437884,1.0573173100756994,1.0838403262937597,0.8700862895417333,1.1125157411740267,0.9839470102666452,1.282498289973176,1.3842264025443998,1.07093331676362,1.1374208419659635,1.1371391063280565,1.1066086038307568,1.066637397976983,1.1311381843678805,1.0353600209031852,1.0600846800483517,1.0469577136020392
2023-09-10,1.0344830876289803,0.9787256702113749,1.0374109677226913,1.1169832376427244,1.0701700888472057,0.9513423478723053,1.1509576389242655,0.986523948963437,1.3098866142812327,1.2506706678077835,1.0187988874358296,1.031458592230853,1.1683065190921442,1.0568868067744341,1.1759372880186165,1.081541977476667,1.2401391403072506,1.0507454821105016,0.9886447177784272
2023-09-17,1.0500933387103077,0.9829812259632763,0.9643546343966931,1.1332728027121992,1.0130916467879414,1.0223452530802302,1.1829912443672193,0.9877083156515147,1.2770335132398116,1.1281951977073792,0.9309287181555139,0.9721470938499874,1.0972694840534827,0.9816188947542871,1.116173190046773,1.054309591683889,1.2991930763861563,1.0439515162544126,1.0412720528203352
2023-09-24,1.0362077575217454,0.987465146160597,1.0058941707998752,1.0096352572656127,1.018727542104476,0.991556336130436,1.1939320178931765,0.9686104500769427,1.2492294885705595,1.0262114654821124,0.9717929287625503,0.9696509388491915,1.137910026716821,1.0103749320674653,1.07146580678493,1.0324774985555005,1.3216928142260953,1.036029652140337,1.0487766449153144
2023-10-01,1.0078506986584737,1.0515758719389663,0.9947376877847248,0.8884101914569132,1.0569723125523418,0.9180587781811682,1.1879251927494074,0.9678662993631264,1.2687267297942195,1.382282686030311,1.0441134666244067,0.9851505396539206,1.1457598025041877,1.1725877975259158,0.9923114493303514,1.0033903254808205,1.32933913522189,1.0410536910563435,0.9774763582072761
2023-10-08,0.9941458413287151,1.0455142376351636,0.9098572990954733,0.8652526077215016,1.018385939976514,0.9068985236587254,1.2674172271222186,1.0150818040646883,1.3272535169753046,1.8665759150883472,1.1140257256233037,1.0093415512155304,1.0174257874789474,1.1540014014533935,0.883017623502462,1.0403661200163714,1.1680258491618278,1.0324389725101168,0.9816242798695705
2023-10-15,1.0063179911049898,0.9908846592921665,0.9194468770125529,0.9557961463577186,0.9626694040231669,1.0755844648679957,1.3116008998370625,1.002095413477792,1.3089548250675478,1.5701839817706897,1.172147458549085,0.988859150837193,0.9805525881445267,1.0646031203160693,1.1552875850696573,1.065725408478912,1.1774926824120628,1.03795386295621,1.0356002720117679
2023-10-22,1.0482652586374932,0.9714635503872928,1.0559651866951874,1.0306608782078113,0.9699411935482048,1.031154749342879,1.3084235800634652,0.987845816980895,1.3094819405731428,1.4248225110854924,1.1460706697259506,1.0032802459236576,1.181603749183683,1.0044699401871522,1.2827802791292728,1.062438213112446,1.6199596531176739,1.077700790157526,1.0547146076610612
2023-10-29,1.0588684980694085,0.9675851610934205,1.0081267161734901,0.9683749318082034,1.0244750730512553,1.0486107741014414,1.373252756701421,1.032482692449635,1.3978355135992098,1.3505960705673756,1.082294674976626,0.9889926885667054,1.2372685640317935,1.09703803578581,1.60737462611972,1.0362013771517993,1.5244438642747757,1.0289858221492927,1.0330975875209985
2023-11-05,1.0472602181220299,0.972467541399107,1.0148067380625376,0.9394873601882912,1.0397002362882664,1.1074876288133455,1.3667722418431925,1.0427938723387664,1.3472373879418613,1.399941579955886,1.0955134834384321,0.974974866110942,1.1716782879196321,1.246037987268184,2.029270545230659,1.009102596894671,1.3726235820176629,0.9377749481187408,1.0471192318675988
2023-11-12,1.1004410773456779,0.9837350825488534,1.0841184337688095,0.9869233298895244,1.048044027627886,1.0410138084291976,1.3005274843762187,1.0588409150856049,1.3702337507063094,1.4128701868037845,1.1547760276675307,1.0152745562679064,1.1763560781900133,1.1760609684794867,1.5787996579823516,1.076436693968886,1.457344471205012,0.9199721733792635,1.1210447166935857
2023-11-19,1.1263217107786268,1.0578340403522337,1.0388677273437918,1.0987091487730707,1.0768208516715196,1.826570236413892,1.2920220604037584,1.0739787780750538,1.48156277083542,1.3720874228329956,1.1157007399992984,1.0252081859086848,1.1823458911484825,1.128502651618908,1.9772237674300617,1.0832893375565595,1.5313381269296769,1.0923388628326598,1.0570644827512021
2023-11-26,1.1213157771976727,1.042496110721768,1.0148819496763255,1.1552324242621768,1.0209589015048872,2.3931016144060173,1.3133145246905464,1.0464955020699527,1.405978741236947,1.4436040023362693,1.035963155217099,1.0500933595983801,1.189781580399646,1.1239380722433259,2.402563508986386,1.0593254972780919,1.715317995508662,1.1560490725268562,0.9946614803856881
2023-12-03,1.1623161721169906,0.9619262661442838,0.9819840119006215,1.029753347302352,1.00648574476972,1.8758591035604033,1.2914215692355446,0.9824910086365771,1.3790449783027334,1.5275571228248,0.9847592187467983,1.040034527765756,1.2366366941278193,1.1127370848156175,1.98350618550323,1.057256903297344,2.066732753623052,1.0651723465481853,0.9994519939953102
2023-12-10,1.133096940366861,0.9384099946042229,1.0026508269303172,0.9877615893089494,1.0542976025277058,1.708248634778684,1.3529075124370786,0.9594224164651423,1.4918131277351956,1.5339383749992483,1.026063596838581,0.9922619021129616,1.2340828178242962,1.1052669355107574,2.0803652519460454,1.0293615874507007,2.25257364929451,1.0543433202851316,0.991956113325664
2023-12-17,1.1008892181860641,0.9960498740890352,1.1267578042757054,1.1070557004461532,0.9823350819187915,1.7054904484242028,1.3712502280109309,0.9941975096622618,1.7157469757268144,1.5195384382927128,1.0400011161302551,0.9650855077246294,1.220114743797228,1.1020910506808321,1.9318652245007402,1.0325021371479985,2.168902926223546,1.055443499855857,1.0710606857771197
2023-12-24,1.2227056541806602,1.0540626919263212,1.1163452338636184,1.120286232234748,0.8504561184976326,2.2509554223831967,1.2941455181821693,0.9573374673496077,1.7730707220345323,1.5192577929701327,1.0021580168343154,0.9556230509232635,1.1586275908415768,1.137812178321789,1.7189016217147959,1.063291846024249,2.041378424458183,1.0655854610222857,1.0931430114924081
