model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
lstm,post_covid,flu_season,neighborhood,Clintonville/Near North,1,26,4.689772793744918,29.239890715516974,3.747957525872321,0.7554812347777763,26,100.0
lstm,post_covid,flu_season,neighborhood,Dublin,1,26,3.2230001651566957,39.14794141689436,2.529345347563129,0.551256487498457,26,100.0
lstm,post_covid,flu_season,neighborhood,Eastside,1,26,13.963006586497922,25.953687314784368,10.553292027506275,0.7105729887794239,26,92.3076923076923
lstm,post_covid,flu_season,neighborhood,Far East,1,26,16.644622091872037,22.294229769918772,13.154283944395312,0.744362719728915,26,92.3076923076923
lstm,post_covid,flu_season,neighborhood,Far South,1,26,17.399891290519815,23.994342651334584,14.196441970345514,0.658358323331058,26,84.61538461538461
lstm,post_covid,flu_season,neighborhood,Far Southeast,1,26,3.4390260604191853,68.30408871847813,2.764485164052573,0.4730693107053013,26,100.0
lstm,post_covid,flu_season,neighborhood,Far Southwest,1,26,8.870360788688178,37.7250563502305,7.103306505800181,0.7197497321410948,26,96.15384615384616
lstm,post_covid,flu_season,neighborhood,Hilliard,1,26,6.1232135955871945,59.851239850487204,5.192166705264373,0.7533968743666805,25,100.0
lstm,post_covid,flu_season,neighborhood,Linden,1,26,10.025962505771172,22.243916950108698,8.493589680481357,0.745516244809831,26,96.15384615384616
lstm,post_covid,flu_season,neighborhood,NE Suburban,1,26,7.896954587279356,33.24805805824114,6.129088390315871,0.6747375085431538,26,96.15384615384616
lstm,post_covid,flu_season,neighborhood,Northland,1,26,11.033770380780291,23.762361814501876,9.205456872666314,0.8229614197874597,26,100.0
lstm,post_covid,flu_season,neighborhood,UA/Grandview,1,26,3.2806021395053095,36.19504006210849,2.240525658469793,0.5511303778116867,26,96.15384615384616
lstm,post_covid,flu_season,neighborhood,West,1,26,12.783962636111104,21.28524459285332,10.073814404581716,0.8934065027525531,26,100.0
lstm,post_covid,flu_season,neighborhood,Westerville,1,26,8.838448577109041,40.624483190071935,7.020629800464641,0.5747116432174696,25,84.61538461538461
lstm,post_covid,flu_season,neighborhood,Worthington,1,26,9.397532048181478,38.12762334147663,6.59645951537008,0.6712816747222471,26,80.76923076923077
lstm,post_covid,flu_season,macro,AVERAGE,1,442,9.434197912589632,36.227383150095214,7.390291639404361,0.6799320251666531,440,93.89140271493213
lstm,post_covid,flu_season,pooled,ALL,1,442,10.381314218674229,36.163699157503466,7.390291639404361,0.8969170164582804,440,93.89140271493213
lstm,post_covid,off_season,neighborhood,Agler/Cassidy,1,27,10.074078874732812,91.61376646953762,8.723015671406953,0.5190844049527054,27,92.5925925925926
lstm,post_covid,off_season,neighborhood,Bexley,1,27,5.828033402803742,56.397357094998505,4.217754443114138,0.4605710955755065,22,92.5925925925926
lstm,post_covid,off_season,neighborhood,Clintonville/Near North,1,27,2.6981259699173608,66.76361901422028,2.3066855647110214,0.613903230556607,27,100.0
lstm,post_covid,off_season,neighborhood,Dublin,1,27,2.053705488074692,61.22080362338155,1.6486219079170648,0.5473750895846883,26,100.0
lstm,post_covid,off_season,neighborhood,Eastside,1,27,8.722169195113931,54.575468770587364,7.2036064100262776,0.5996349800494469,27,92.5925925925926
lstm,post_covid,off_season,neighborhood,Far East,1,27,10.218712666018112,31.52999399291556,8.42702983499844,0.5819892368924574,27,92.5925925925926
lstm,post_covid,off_season,neighborhood,Far South,1,27,9.842317377765228,32.21680562616447,7.256956907337216,0.5340727291747864,26,85.18518518518519
lstm,post_covid,off_season,neighborhood,Far Southeast,1,27,2.246057733085296,76.33357105095487,1.858077044600131,0.16139703519328222,27,100.0
lstm,post_covid,off_season,neighborhood,Far Southwest,1,27,4.6871646096972155,34.27969585555214,3.6932867091346657,0.5390049172328109,27,100.0
lstm,post_covid,off_season,neighborhood,Hilliard,1,27,4.603624194048495,105.0004665222082,3.4821735005247727,0.4140006951090848,26,96.29629629629629
lstm,post_covid,off_season,neighborhood,Linden,1,27,8.381882070455546,46.68500787276846,6.985058988696439,0.41076324489318183,27,92.5925925925926
lstm,post_covid,off_season,neighborhood,NE Suburban,1,27,4.2378250363775996,45.73780508198022,3.462357291564862,0.5120579850760735,27,100.0
lstm,post_covid,off_season,neighborhood,Northland,1,27,8.135289452833218,33.567990333245504,6.951053706041416,0.4727517492619717,27,100.0
lstm,post_covid,off_season,neighborhood,UA/Grandview,1,27,1.5230115480716984,54.94798978631338,1.0753627995994666,0.39343157117494615,25,100.0
lstm,post_covid,off_season,neighborhood,West,1,27,9.979593280561172,36.935626629507745,8.40720793113472,0.5704132028777155,27,100.0
lstm,post_covid,off_season,neighborhood,Westerville,1,27,5.355688544129237,74.57166858898572,4.387086005707127,0.23881383431461764,27,96.29629629629629
lstm,post_covid,off_season,neighborhood,Worthington,1,27,4.204977086929449,66.3554081220599,3.264526004002382,0.3667720225648003,27,96.29629629629629
lstm,post_covid,off_season,macro,AVERAGE,1,459,6.046603325330282,56.984296731493025,4.902932983559829,0.4668257073226284,449,96.2962962962963
lstm,post_covid,off_season,pooled,ALL,1,459,6.7527899588843106,56.93868899540296,4.902932983559829,0.8341552404755758,449,96.29629629629629
