model,variant,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,mean_rank
gnn_st,post_covid,94.33198380566802,97.79116465863451,96.06854838709675,0.9464476697057486,0.9607581564179092,0.9528213050452558,13.891621190285392,6.607734172997705,10.234992425558309,72.65494436147024,51.19422941175117,61.8369921317139,29.884154067499345,12.27367841363614,22.811315384976325,blend,train,15726,,1.3333333333333333
persistence,post_covid,93.31983805668015,95.98393574297188,94.65725806451611,0.9403773178043308,0.9629804186569892,0.948486003258976,14.824429737858624,6.594101870215054,10.692672401077878,42.6776365235726,43.58064691350022,43.13282747522999,31.21770799308847,11.568232869791638,23.50509837149921,level,none,0,,1.6666666666666667
arima,post_covid,87.24696356275304,94.17670682730925,90.7258064516129,0.936104558897104,0.9338650456085168,0.9368564198231784,17.689516216216035,9.936678659527118,13.797466716991154,55.398229513523624,67.62069280628562,61.5593487651812,32.7443787036919,16.091358092976847,25.766711640858816,level,none,,,3.0
gat,post_covid,82.99595141700405,89.7590361445783,86.39112903225806,0.80874989498495,0.8271184607098043,0.8266188383664523,26.58467201981317,13.757067767416975,20.1450077882675,112.31729283718552,97.44134431437084,104.8186004185422,57.11315862147199,24.691002369815468,43.93668091458165,level,,8129,,4.333333333333333
dualtopo,post_covid,81.57894736842105,82.93172690763052,82.25806451612904,0.8263185390702785,0.5976809384564068,0.8045927461214384,24.86942702652472,16.68501269290725,20.760719024365947,163.2674608192972,154.23868055272476,158.7162185216576,53.59982554609102,34.183729231995805,44.91434072690499,level,train,479905,,5.333333333333333
xgboost,post_covid,94.33198380566802,96.3855421686747,95.36290322580643,0.7448834874753718,0.7286620450368603,0.763533949555549,28.124960869457965,12.641820283891889,20.35217456742983,88.43177132976122,86.19945842086165,87.30650339405062,62.22615616954124,30.155814559845332,48.83401072156408,climatology,,,,5.666666666666667
xgboost_nodemo,post_covid,92.3076923076923,94.77911646586344,93.5483870967742,0.722807732552792,0.6399185299913724,0.7333397021065996,28.650701060104662,14.095096621174084,21.34355286394798,113.5363552808152,104.17601317752636,108.81797875119815,63.85639600459224,33.06701605412392,50.788944414526,climatology,,,,6.666666666666667
seasonal_naive,post_covid,92.10526315789474,96.78714859437753,94.45564516129032,0.6153873277170464,0.6153663519113909,0.6450619008961003,33.90016265618543,17.11427537488752,25.473376500856443,119.4146504208274,117.71044746205057,118.55559301099504,73.42066266775345,34.9102178257667,57.41295566837836,level,none,0,,8.333333333333334
lstm,post_covid,91.7004048582996,94.97991967871486,93.34677419354838,0.5031695092802349,0.5864950109646153,0.5608678196389092,33.24112071720095,15.335624397141007,24.252272766203113,158.37059147983467,122.28288714086742,140.17944255794708,79.81695825656702,34.65262378823609,61.44389562211008,level,train,22995,,8.666666666666666
