model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,mean_rank
arima,post_covid,AVELLANEDA,92.3076923076923,88.88888888888889,90.56603773584906,0.6953528878022615,0.6433692510044349,0.8517257123729092,27.857588733527283,19.453447776088936,23.57623390615303,15.1573423138,19.739170705368796,17.49148130573127,33.904057024616435,24.937704107239146,29.67675460207529,level,none,,,3.3333333333333335
dualtopo,post_covid,AVELLANEDA,92.3076923076923,85.18518518518519,88.67924528301887,0.764507303896848,0.5836746732800173,0.8713734939124349,26.89892137967623,21.092764677824796,23.9410679655255,15.889647846124022,19.86426930416745,17.9144550039952,31.181571839545356,28.462577110130372,29.827410771712227,level,train,479905,,3.6666666666666665
persistence,post_covid,AVELLANEDA,96.15384615384616,92.5925925925926,94.33962264150944,0.7044659454802524,0.648847980777706,0.8535392048658931,30.743781866065945,18.70221538624004,24.60939894238105,17.313678773029046,17.458011550175637,17.387206791575426,35.43401219377776,24.477239307892784,30.350608870065667,level,none,0,,4.0
lstm,post_covid,AVELLANEDA,100.0,100.0,100.0,0.5370003018110019,0.5656111220442234,0.8095361433955834,35.60131087149672,21.01778737824884,28.17196871455912,20.379233706472423,19.993236191971544,20.18259346323613,43.4844699395223,27.857214449042285,36.37229818512097,level,train,22995,,5.333333333333333
gat,post_covid,AVELLANEDA,96.15384615384616,85.18518518518519,90.56603773584906,0.6558488468015408,0.6599919200750721,0.8482643664532539,34.30523476233849,24.14138596146195,29.127424995854216,17.822147375312223,22.264329977568085,20.0851460594803,44.62825039345505,31.926981912382125,38.682468302742144,level,,8129,,6.666666666666667
xgboost_nodemo,post_covid,AVELLANEDA,96.15384615384616,100.0,98.1132075471698,0.6334943481929466,0.7861872006408089,0.834470558337954,43.69211631856949,14.11365353347334,28.62384282427523,25.461842056986633,12.84419678231753,19.03398503026841,53.87435196505277,20.08172743133237,40.36438668494063,climatology,,,,5.333333333333333
xgboost,post_covid,AVELLANEDA,100.0,100.0,100.0,0.64695896517646,0.8027833699690137,0.8352562833462824,44.83518271446144,14.12550377131972,29.190629290596796,25.931684910694745,12.67151635569098,19.176504703428677,54.13988097030207,20.050745558421195,40.530484504166424,climatology,,,,5.666666666666667
seasonal_naive,post_covid,AVELLANEDA,92.3076923076923,100.0,96.22641509433964,0.8103924933372468,0.5051100702635569,0.8579315789269353,42.26485192547322,28.79899330488904,35.40488621310015,22.597266532533727,29.289714377225195,26.00662675530108,54.852209071596775,35.83292221165263,46.153116848283545,level,none,0,,9.0
gnn_st,post_covid,EZEIZA,100.0,100.0,100.0,0.8516759583451674,0.8377694223957428,0.9548583529884196,11.556058443509617,9.277924643622503,10.395499715265238,9.369706708100669,21.243767329459608,15.41875645860428,14.177472978755764,11.017222342070385,12.666444543859717,blend,train,15726,,1.6666666666666667
xgboost_nodemo,post_covid,EZEIZA,100.0,100.0,100.0,0.7984844012585283,0.8281528877889726,0.9347376721609708,16.939851274691062,8.021124516626175,12.396348963978763,13.714007461552406,18.078304795975352,15.937328745126358,19.189785685037993,10.282959568000596,15.313950165424496,climatology,,,,2.3333333333333335
xgboost,post_covid,EZEIZA,100.0,100.0,100.0,0.755364109123946,0.8470846859235627,0.9263628417807438,19.02860418920401,7.7137396801731954,13.264427929886429,15.402489785142508,16.808233776035827,16.11862351635231,21.545153783205908,9.489958545144344,16.540765191959096,climatology,,,,3.0
persistence,post_covid,EZEIZA,100.0,100.0,100.0,0.7357474774276639,0.7702191718406886,0.9221317096235936,15.9754592515087,10.347748684613668,13.108512358939535,12.707517861324929,22.302776361528483,17.5956684180324,20.129826595780383,12.41949693048747,16.654107825949875,level,none,0,,4.0
dualtopo,post_covid,EZEIZA,100.0,96.29629629629628,98.1132075471698,0.8459757381797253,0.4394982407097358,0.909056814821428,14.346338418813856,17.999332851833767,16.207297846956074,11.96756198295918,46.106715434438975,29.35920619409039,16.784439984239576,20.47734391258727,18.756803362184705,level,train,479905,,4.666666666666667
gat,post_covid,EZEIZA,100.0,100.0,100.0,0.6161031649122568,0.6775439176443561,0.8819278500820171,16.040730696458084,24.73967206036603,20.472266862977225,13.656315941640123,58.90192230592751,36.70596446684313,22.328661280003644,26.7669841712389,24.68959214772608,level,,8129,,6.666666666666667
seasonal_naive,post_covid,EZEIZA,100.0,100.0,100.0,0.6326400800259061,0.5996978821464175,0.78218289426436,28.66802842982804,14.483172226421978,21.441780929979664,23.853050774409184,33.61967097787726,28.828498802591035,35.14821828938701,18.915001135736382,28.076820059598525,level,none,0,,6.666666666666667
lstm,post_covid,EZEIZA,92.3076923076923,100.0,96.22641509433964,0.1336631443594326,0.5400538935574911,0.7845517246565574,33.97115477653968,12.85244037308066,23.212564420060552,26.324080630681884,32.23576141584857,29.335691596710195,41.9331787897697,16.35422667268949,31.604757905616907,level,train,22995,,7.0
arima,post_covid,EZEIZA,61.53846153846154,44.44444444444444,52.83018867924528,,,,37.566266741642714,36.5876973439901,37.0677502560461,28.6197548547495,95.54170736235676,62.7120702831532,45.00159227698204,39.41284982596049,42.246980408330195,level,none,,,9.0
gnn_st,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.8504035086308676,0.8446503796857852,0.9304412712279244,11.60162823016827,5.35146317658601,8.417581882116929,14.879204824471667,17.950590687520055,16.443873094326506,14.458286356957377,6.904182356736861,11.261993164757476,blend,train,15726,,1.0
xgboost,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.8160335049597285,0.7174409692582795,0.9094417542726814,13.166468753058894,7.597212743142405,10.3293005970637,18.60397146934111,24.787019770661153,21.753826264353208,15.63525264206378,9.27271174971032,12.795588273415744,climatology,,,,3.0
xgboost_nodemo,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.8423877565480836,0.6574435710751279,0.9142788042010644,11.759934126443094,8.302087757331934,9.998389749726089,16.06389615039768,23.748536393175307,19.97871287785043,15.075692974080644,11.33528519396984,13.302279650311904,climatology,,,,3.6666666666666665
persistence,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.7926472572690142,0.8008075556664523,0.8952925063855998,13.163136585632676,7.363643342718062,10.208677763770512,16.891883918133832,23.435394773208365,20.225370580152937,17.679958120760233,8.70885819830689,13.855655883605724,level,none,0,,3.6666666666666665
lstm,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.7588969714302841,0.8421521207588918,0.8905990226167562,13.327514550086654,6.030059902282834,9.60994331441301,17.225480485812966,16.784274603092133,17.000715224804242,17.9477315405642,8.248377763327603,13.880971513477952,level,train,22995,,4.0
dualtopo,post_covid,FLORENCIO VARELA,96.15384615384616,100.0,98.1132075471698,0.7607710296406412,0.38116723354172,0.8658293708440694,13.272825974684492,10.28984514872233,11.7531942331566,16.51528063410569,39.851128208242365,28.4033539265904,18.82948385982321,12.091960656181572,15.761252261388917,level,train,479905,,6.333333333333333
gat,post_covid,FLORENCIO VARELA,92.3076923076923,96.29629629629628,94.33962264150944,0.7811575469845192,0.6866673580306457,0.8722965215457821,21.077567467322716,9.025630315144856,14.937901370930222,25.65612810564192,27.760646594967636,26.72824129831729,26.45556752974726,11.01424904169577,20.12826455372149,level,,8129,,6.333333333333333
seasonal_naive,post_covid,FLORENCIO VARELA,100.0,100.0,100.0,0.6029944961636614,0.7310031757953086,0.8111435292271779,22.886348130640915,11.526675749239518,17.09934521936096,30.36917883086864,34.439372043538505,32.4426734863797,28.005602094215657,13.899048457548036,21.98117258784023,level,none,0,,8.0
arima,post_covid,FLORENCIO VARELA,65.38461538461539,100.0,83.01886792452831,,,,31.41238254196942,16.491679047020135,23.811269440768836,35.92831956633057,71.70274846706026,54.15302862896646,39.89571693307899,19.167610409976064,31.11242570678344,level,none,,,9.0
xgboost,post_covid,GENERAL SAN MARTÍN,100.0,100.0,100.0,0.742605909969327,0.779800710377143,0.8290659497912596,14.921937932771886,6.751307703986238,10.75954140112637,37.4348155337678,27.318075448476613,32.1818927971743,18.477727274888277,9.286077925179685,14.540334339705144,climatology,,,,2.3333333333333335
gnn_st,post_covid,GENERAL SAN MARTÍN,76.92307692307693,100.0,88.67924528301887,0.6134660074164815,0.8352266731328184,0.7710520250734654,15.429944551908052,6.146837375782154,10.700814481051465,42.98463236585968,25.978416081714563,34.15448160293818,19.511440560720775,7.52157206462629,14.682555033388107,blend,train,15726,,1.6666666666666667
dualtopo,post_covid,GENERAL SAN MARTÍN,88.46153846153845,96.29629629629628,92.45283018867924,0.5162419564702644,0.6089518201144386,0.700376040624211,16.328696030836838,7.387182800858109,11.773585517451448,42.71180796664394,34.76278633871997,38.584431352144954,20.036267986685917,10.333611133499286,15.85363949659744,level,train,479905,,4.333333333333333
xgboost_nodemo,post_covid,GENERAL SAN MARTÍN,100.0,100.0,100.0,0.720451542696903,0.7687012075173524,0.8134175075641389,16.01474527703966,8.496019761848423,12.18445114665922,41.16139007665316,36.72485986484639,38.857807082061186,20.151429388755513,11.833297592401196,16.44820912901086,climatology,,,,5.333333333333333
arima,post_covid,GENERAL SAN MARTÍN,76.92307692307693,100.0,88.67924528301887,0.4730411900698526,0.8082933907595944,0.6754028005217186,18.23367844990191,6.883508075658401,12.451516183777857,47.59111300217232,32.199301643791856,39.59921095070554,22.328981160746437,8.452896139929841,16.76269309357477,level,none,,,4.666666666666667
persistence,post_covid,GENERAL SAN MARTÍN,76.92307692307693,96.29629629629628,86.79245283018868,0.4688722221739844,0.8207004095913009,0.678164882876282,18.97815403602076,6.21506798840446,12.476204540065284,50.67987693592173,24.30924916398943,36.98743559280304,23.76355967864833,8.112504666589235,17.62251976215744,level,none,0,,4.666666666666667
lstm,post_covid,GENERAL SAN MARTÍN,100.0,100.0,100.0,0.4801466259370332,0.7760632740481445,0.7183452499483104,19.20778919608593,6.782763114665505,12.878058928192504,56.439103078488706,34.415363191891366,45.00369967583239,23.823108590313947,8.412667788194996,17.733309195933945,level,train,22995,,5.666666666666667
seasonal_naive,post_covid,GENERAL SAN MARTÍN,100.0,100.0,100.0,0.7210168789390718,0.6503099233639257,0.7979736560850517,26.63600566459054,8.75535371382374,17.52699429344519,75.21319178993369,50.88181936622437,62.57959456993076,33.31657070928316,10.312276851719425,24.468348223579753,level,none,0,,7.333333333333333
gat,post_covid,GENERAL SAN MARTÍN,61.53846153846154,96.29629629629628,79.24528301886792,-0.038770761315156,0.2217434959200344,0.1573276980529822,28.745167402120735,11.409214231703016,19.91364408888907,57.653550149537615,47.58865736661286,52.427548127634374,34.957495813075354,13.461545189256343,26.30210757082894,level,,8129,,9.0
arima,post_covid,JOSÉ C. PAZ,76.92307692307693,88.88888888888889,83.01886792452831,0.6713304464349764,0.8460869883378169,0.858828515307863,69.50144799693982,24.531566393864463,46.5922630293354,17.352479528877122,15.809864080417412,16.5666188287184,103.07567856197646,35.09126195610203,76.4158426302768,level,none,,,1.3333333333333333
gnn_st,post_covid,JOSÉ C. PAZ,69.23076923076923,81.48148148148148,75.47169811320755,0.6847832680857079,0.8845950920182696,0.8672175908758091,73.0038352379432,31.717964737503618,51.97141064337964,17.478975236081055,19.01144696280745,18.25966837988507,109.70095960984966,41.05673297966116,82.23350413722083,blend,train,15726,,2.3333333333333335
persistence,post_covid,JOSÉ C. PAZ,65.38461538461539,85.18518518518519,75.47169811320755,0.6311390104135791,0.8690262001375627,0.8387211478378913,74.47841584456546,22.9023611858666,48.20382196183208,18.62911569216588,15.952757213037788,17.265687787704405,113.01825546690608,32.876646857828455,82.5632831410951,level,none,0,,2.3333333333333335
gat,post_covid,JOSÉ C. PAZ,34.61538461538461,14.814814814814811,24.528301886792452,0.0238702089417759,0.8682831775181756,0.6064354215829693,167.3634713979868,80.75246360566881,123.240882522655,41.06612976534993,58.314457631381245,49.853013772573426,217.8883101992312,86.85256762691499,164.71983981671,level,,8129,,4.333333333333333
dualtopo,post_covid,JOSÉ C. PAZ,19.230769230769234,7.4074074074074066,13.20754716981132,0.4003987134560626,0.2142100085298885,0.698855711287835,171.49510075495795,111.21613085711444,140.78694627869805,46.440578761539825,69.21349232218557,58.041874349038615,211.86461954829232,128.89493047478206,174.5953502904607,level,train,479905,,5.0
xgboost,post_covid,JOSÉ C. PAZ,100.0,100.0,100.0,0.6761437620064996,0.682649195178148,0.8474264562358814,224.3663698858347,109.5720633371992,165.88625145539774,61.523079342898,67.11988282947969,64.37428111908112,247.2724501947959,122.67794131921951,194.06680268779044,climatology,,,,5.666666666666667
xgboost_nodemo,post_covid,JOSÉ C. PAZ,0.0,7.4074074074074066,3.7735849056603774,0.6860195914290265,0.6489922206101681,0.8473678061332154,234.802398953241,121.19888778680904,176.92891213260583,64.88007818200752,75.19792483152001,70.13633968270257,256.4029324644539,133.8418677011285,203.41297745414315,climatology,,,,7.333333333333333
seasonal_naive,post_covid,JOSÉ C. PAZ,26.923076923076923,40.74074074074074,33.9622641509434,-0.2075747238434379,0.5062827833469237,0.317468035099689,224.27036558880764,112.13322242338243,167.14389642906275,59.24649332860423,76.1254375431048,67.84520075863281,281.79006619379817,132.1130354645583,218.735678272475,level,none,0,,7.666666666666667
lstm,post_covid,JOSÉ C. PAZ,0.0,7.4074074074074066,3.7735849056603774,-0.4192871273569333,0.7929834394254296,0.3536427722017504,288.215676230643,129.58130903004596,207.40194199637665,76.2458071933119,84.02490511712037,80.20874387147848,325.04563259254616,138.99822052445026,248.34071575144125,level,train,22995,,9.0
gnn_st,post_covid,LA MATANZA,100.0,100.0,100.0,0.7732632642184785,0.7723990420388783,0.9102898962350432,5.508677152486948,2.428965321293584,3.939767351690328,16.129657351704008,16.463075036177486,16.299511643794272,7.245834141755003,3.2600721236576566,5.583014705073465,blend,train,15726,,1.0
persistence,post_covid,LA MATANZA,100.0,100.0,100.0,0.7343071599551461,0.672966854675813,0.8877591835847072,5.750701311916074,2.452041912255561,4.070252183787133,18.224832220124057,17.747440219805508,17.981632521848567,7.537417880692788,3.5532272613008713,5.856806753144627,level,none,0,,2.0
arima,post_covid,LA MATANZA,96.15384615384616,100.0,98.1132075471698,0.7239507955584743,0.6593596709403566,0.8790908398836275,5.615815455147743,2.492148775617656,4.024513561802228,16.783713335486585,17.997083709285057,17.401845412704674,7.712480883754543,3.622124401757795,5.988630101091585,level,none,,,3.0
xgboost,post_covid,LA MATANZA,100.0,100.0,100.0,0.7013697915531114,-0.0417106657413873,0.8311540308253572,8.356896745529081,5.20834787403394,6.7529190185409895,27.66097774135877,31.627144747260843,29.681477914176817,9.82049567260612,7.098488166742003,8.5428839873044,climatology,,,,4.666666666666667
gat,post_covid,LA MATANZA,96.15384615384616,100.0,98.1132075471698,0.6646481181469593,0.6748238925252671,0.8612097424593913,10.883639078873854,4.84381119410197,7.806745628141007,29.776138400408342,33.706565530548964,31.778431466706387,13.112845180927454,5.759798352506988,10.0623967547732,level,,8129,,5.0
seasonal_naive,post_covid,LA MATANZA,100.0,100.0,100.0,0.5591751355660359,-0.0208590977908391,0.7543932766926514,11.282069664242185,8.657578663123818,9.945064814615844,37.98571907870251,58.37897744781155,48.37473749315429,13.06174133702478,9.866352224999655,11.544948028342857,level,none,0,,6.666666666666667
xgboost_nodemo,post_covid,LA MATANZA,100.0,100.0,100.0,0.6144806794125682,0.0919914841731427,0.794104547775772,12.363123747584618,4.781648878752416,8.500862965349345,40.535856566983384,37.017221658777046,38.743344443934866,15.69734785071877,7.007660586742596,12.078729358452003,climatology,,,,6.333333333333333
lstm,post_covid,LA MATANZA,100.0,100.0,100.0,0.6868537056871039,0.2342672144710965,0.848791634223517,14.101159086499088,7.614499433552494,10.7966343576395,39.44178604160179,50.84918966211374,45.25310486714562,16.049456311936332,8.844048099627125,12.89220569628897,level,train,22995,,7.666666666666667
dualtopo,post_covid,LA MATANZA,65.38461538461539,62.96296296296296,64.15094339622641,0.663792843434088,0.4533346187438927,0.8578822425531294,14.120631878192608,8.431863519880507,11.222580073014743,39.98056396114998,58.316482183571935,49.32150343294985,16.21326625292535,9.38313671234904,13.183600404737785,level,train,479905,,8.666666666666666
gnn_st,post_covid,LANÚS,100.0,96.29629629629628,98.1132075471698,0.8020372535272267,0.8742336301750624,0.9261890548365064,14.449181776780348,6.107605898821795,10.19969972574486,14.639887205677892,14.860489159586388,14.75226933314071,17.556608900752504,8.770316602463096,13.798342570515151,blend,train,15726,,1.6666666666666667
xgboost,post_covid,LANÚS,100.0,100.0,100.0,0.8054665535470608,0.7969658184824304,0.9048089203320432,13.867449317041162,10.507945284006622,12.156003866249982,13.992955508301888,21.520101199135414,17.82753916212274,19.243563145246338,14.19499081634,16.86160225443772,climatology,,,,3.3333333333333335
