model,variant,series,horizon,scope,indicator,segment,level,label,threshold,n_obs,n_events,base_rate,hits,false_alarms,misses,correct_neg,POD,FAR,precision,FPR,CSI,F1,PSS,HSS,MCC,accuracy,frequency_bias,brier,brier_ref,BSS,exact_band,within_one_band,kappa_quadratic,mean_band_error,underpowered
gat,post_covid,gat,1,neighborhood,MORENO,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8113207547169812,1.0,0.499054820415879,-0.11320754716981132,False
gat,post_covid,gat,1,neighborhood,MORENO,overall,0.5,IT50,101.79720605127496,53,16.0,0.3018867924528302,8.0,2.0,8.0,35.0,0.5,0.2,0.8,0.05405405405405406,0.4444444444444444,0.6153846153846154,0.44594594594594594,0.499054820415879,0.5232495285606155,0.8113207547169812,0.625,0.1151612313506771,0.21075115699537209,0.45356773840531783,,,,,False
gat,post_covid,gat,1,neighborhood,MORENO,overall,0.9,IT90,214.46725243408844,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.00010650387765347617,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORENO,overall,0.98,IT98,345.44262322711484,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,3.27178830393177e-15,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORENO,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,1.0,0.2696629213483146,-0.23076923076923078,False
gat,post_covid,gat,1,neighborhood,MORENO,flu_season,0.5,IT50,101.79720605127496,26,16.0,0.6153846153846154,8.0,2.0,8.0,8.0,0.5,0.2,0.8,0.2,0.4444444444444444,0.6153846153846154,0.3,0.2696629213483146,0.3,0.6153846153846154,0.625,0.23306250085122984,0.2366863905325444,0.01531093390355398,,,,,False
gat,post_covid,gat,1,neighborhood,MORENO,flu_season,0.9,IT90,214.46725243408844,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0002171040582927673,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORENO,flu_season,0.98,IT98,345.44262322711484,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,6.6694146195532235e-15,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORÓN,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9056603773584906,1.0,0.6841477949940404,0.09433962264150944,False
gat,post_covid,gat,1,neighborhood,MORÓN,overall,0.5,IT50,28.847000469649124,53,7.0,0.1320754716981132,7.0,5.0,0.0,41.0,1.0,0.4166666666666667,0.5833333333333334,0.10869565217391304,0.5833333333333334,0.7368421052631579,0.8913043478260869,0.6841477949940405,0.7210600087592461,0.9056603773584906,1.7142857142857142,0.10382424017100847,0.1146315414738341,0.09427860049576775,,,,,False
gat,post_covid,gat,1,neighborhood,MORÓN,overall,0.9,IT90,57.29975452086349,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.004624245569685771,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORÓN,overall,0.98,IT98,88.88106833465432,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,7.581898033631803e-06,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORÓN,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8076923076923077,1.0,0.6012269938650306,0.19230769230769232,False
gat,post_covid,gat,1,neighborhood,MORÓN,flu_season,0.5,IT50,28.847000469649124,26,7.0,0.2692307692307692,7.0,5.0,0.0,14.0,1.0,0.4166666666666667,0.5833333333333334,0.2631578947368421,0.5833333333333334,0.7368421052631579,0.736842105263158,0.6012269938650306,0.6556100681071857,0.8076923076923077,1.7142857142857142,0.1875290392994886,0.19674556213017758,0.046844882958990475,,,,,False
gat,post_covid,gat,1,neighborhood,MORÓN,flu_season,0.9,IT90,57.29975452086349,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00942150464256956,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,MORÓN,flu_season,0.98,IT98,88.88106833465432,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.5455407404598986e-05,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gat,post_covid,gat,1,neighborhood,QUILMES,overall,0.5,IT50,46.34689792435932,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.010017366122670334,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,overall,0.9,IT90,80.98262048145082,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,5.5253621100629825e-06,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,overall,0.98,IT98,115.72591322033615,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.4064855018305931e-11,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gat,post_covid,gat,1,neighborhood,QUILMES,flu_season,0.5,IT50,46.34689792435932,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.02028639401869259,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,flu_season,0.9,IT90,80.98262048145082,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.1263226208175852e-05,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,QUILMES,flu_season,0.98,IT98,115.72591322033615,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.8670665998839905e-11,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,overall,,bands,,50,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,overall,0.5,IT50,31.02709117627285,50,0.0,0.0,0.0,0.0,0.0,50.0,,,,0.0,,,,,,1.0,,0.006445504750906025,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,overall,0.9,IT90,61.06994953059092,50,0.0,0.0,0.0,0.0,0.0,50.0,,,,0.0,,,,,,1.0,,5.297514466778275e-06,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,overall,0.98,IT98,94.17754601713678,50,0.0,0.0,0.0,0.0,0.0,50.0,,,,0.0,,,,,,1.0,,1.3511895480232501e-12,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,flu_season,0.5,IT50,31.02709117627285,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.006553786379860477,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,flu_season,0.9,IT90,61.06994953059092,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,8.492196091214666e-06,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN ISIDRO,flu_season,0.98,IT98,94.17754601713678,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.5522846688248156e-12,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.6037735849056604,0.7924528301886793,0.29282365668950594,-0.6792452830188679,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,overall,0.5,IT50,41.72536470891113,53,21.0,0.39622641509433965,5.0,0.0,16.0,32.0,0.23809523809523808,0.0,1.0,0.0,0.23809523809523808,0.38461538461538464,0.23809523809523808,0.273972602739726,0.3984095364447979,0.6981132075471698,0.23809523809523808,0.19023423835419195,0.2392310430758277,0.20480956021290897,,,,,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,overall,0.9,IT90,54.8832873966512,53,13.0,0.24528301886792453,2.0,0.0,11.0,40.0,0.15384615384615385,0.0,1.0,0.0,0.15384615384615385,0.26666666666666666,0.15384615384615385,0.21534320323014805,0.3473667371459374,0.7924528301886793,0.15384615384615385,0.15115311914822258,0.18511925952296196,0.18348247752431324,,,,,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,overall,0.98,IT98,65.40139686030513,53,9.0,0.16981132075471697,0.0,0.0,9.0,44.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8301886792452831,0.0,0.12323245745665051,0.14097543609825564,0.1258586540511838,,,,,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,0.6538461538461539,0.26415094339622647,-1.1153846153846154,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,flu_season,0.5,IT50,41.72536470891113,26,16.0,0.6153846153846154,5.0,0.0,11.0,10.0,0.3125,0.0,1.0,0.0,0.3125,0.47619047619047616,0.3125,0.25906735751295334,0.3857583749052298,0.5769230769230769,0.3125,0.27916809602655795,0.2366863905325444,-0.17948520571220739,,,,,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,flu_season,0.9,IT90,54.8832873966512,26,11.0,0.4230769230769231,2.0,0.0,9.0,15.0,0.18181818181818182,0.0,1.0,0.0,0.18181818181818182,0.3076923076923077,0.18181818181818182,0.20408163265306123,0.337099931231621,0.6538461538461539,0.18181818181818182,0.24709489303894935,0.24408284023668633,-0.012340289056544274,,,,,False
gat,post_covid,gat,1,neighborhood,SAN MIGUEL,flu_season,0.98,IT98,65.40139686030513,26,9.0,0.34615384615384615,0.0,0.0,9.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.6538461538461539,0.0,0.25105365123699874,0.22633136094674558,-0.10923051134778516,,,,,False
gat,post_covid,gat,1,neighborhood,TIGRE,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8679245283018868,1.0,0.0,-0.1320754716981132,False
gat,post_covid,gat,1,neighborhood,TIGRE,overall,0.5,IT50,22.292181427607932,53,7.0,0.1320754716981132,0.0,0.0,7.0,46.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8679245283018868,0.0,0.08145275979693288,0.1146315414738341,0.2894385022683712,,,,,False
gat,post_covid,gat,1,neighborhood,TIGRE,overall,0.9,IT90,51.59902428823632,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,7.963975998634503e-06,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TIGRE,overall,0.98,IT98,88.26651373174553,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.0639118911461553e-14,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TIGRE,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,1.0,0.0,-0.2692307692307692,False
gat,post_covid,gat,1,neighborhood,TIGRE,flu_season,0.5,IT50,22.292181427607932,26,7.0,0.2692307692307692,0.0,0.0,7.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.7307692307692307,0.0,0.16602021875382428,0.19674556213017758,0.15616791069484826,,,,,False
gat,post_covid,gat,1,neighborhood,TIGRE,flu_season,0.9,IT90,51.59902428823632,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.6234258766446768e-05,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TIGRE,flu_season,0.98,IT98,88.26651373174553,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.1687434704133166e-14,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9622641509433962,1.0,0.0,-0.03773584905660377,False
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,overall,0.5,IT50,92.40050209783404,53,2.0,0.03773584905660377,0.0,0.0,2.0,51.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9622641509433962,0.0,0.03013620301026424,0.03631185475258099,0.17007260533497792,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,overall,0.9,IT90,150.5622822202344,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.3326580345689187e-07,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,overall,0.98,IT98,205.7567466717726,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,2.7335066576878037e-15,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.9230769230769231,1.0,0.0,-0.07692307692307693,False
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,flu_season,0.5,IT50,92.40050209783404,26,2.0,0.07692307692307693,0.0,0.0,2.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9230769230769231,0.0,0.06141729419177443,0.07100591715976333,0.13503977346584373,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,flu_season,0.9,IT90,150.5622822202344,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.71657211951632e-07,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,TRES DE FEBRERO,flu_season,0.98,IT98,205.7567466717726,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,5.572148186825138e-15,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9811320754716981,1.0,0.0,-0.018867924528301886,False
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,overall,0.5,IT50,105.82113989675452,53,1.0,0.018867924528301886,0.0,0.0,1.0,52.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9811320754716981,0.0,0.032417783590258,0.018511925952296185,-0.75118373278913,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,overall,0.9,IT90,168.616011392644,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.011478556597022e-05,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,overall,0.98,IT98,227.1548194913809,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,2.4428287235305997e-11,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.9615384615384616,1.0,0.0,-0.038461538461538464,False
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,flu_season,0.5,IT50,105.82113989675452,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.06528205057553645,0.036982248520710054,-0.7652266475625058,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,flu_season,0.9,IT90,168.616011392644,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.061606883716821e-05,0.0,,,,,,True
gat,post_covid,gat,1,neighborhood,VICENTE LÓPEZ,flu_season,0.98,IT98,227.1548194913809,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,4.979612240295111e-11,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8679245283018868,1.0,0.7873925501432665,-0.05660377358490566,False
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,overall,0.5,IT50,77.06642887231719,53,8.0,0.1509433962264151,5.0,1.0,3.0,44.0,0.625,0.16666666666666666,0.8333333333333334,0.022222222222222223,0.5555555555555556,0.7142857142857143,0.6027777777777777,0.6718266253869969,0.6810577343440497,0.9245283018867925,0.75,0.04262840898881065,0.12815948736205057,0.6673799976400858,,,,,False
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,overall,0.9,IT90,97.46007981062509,53,3.0,0.05660377358490566,2.0,1.0,1.0,49.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.02,0.5,0.6666666666666666,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.9622641509433962,1.0,0.026819477119583764,0.05339978640085441,0.4977605918072615,,,,,True
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,overall,0.98,IT98,113.25281678189309,53,1.0,0.018867924528301886,0.0,0.0,1.0,52.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9811320754716981,0.0,0.014582006502228103,0.018511925952296185,0.2122912256777163,,,,,True
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,1.0,0.7560321715817695,-0.11538461538461539,False
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,flu_season,0.5,IT50,77.06642887231719,26,8.0,0.3076923076923077,5.0,1.0,3.0,17.0,0.625,0.16666666666666666,0.8333333333333334,0.05555555555555555,0.5555555555555556,0.7142857142857143,0.5694444444444444,0.6119402985074627,0.6237951349364392,0.8461538461538461,0.75,0.08675177846171844,0.21301775147928986,0.5927485955547105,,,,,False
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,flu_season,0.9,IT90,97.46007981062509,26,3.0,0.11538461538461539,2.0,1.0,1.0,22.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.043478260869565216,0.5,0.6666666666666666,0.6231884057971014,0.6231884057971014,0.6231884057971014,0.9230769230769231,1.0,0.05467041882803715,0.10207100591715977,0.4643883604673462,,,,,True
gnn_st,post_covid,gnn_st,1,citywide,CITYWIDE,flu_season,0.98,IT98,113.25281678189309,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.029724859397208092,0.036982248520710054,0.19623980189949308,,,,,True
gnn_st,post_covid,gnn_st,1,pooled,ALL,overall,,bands,,992,,,,,,,,,,,,,,,,,,,,,0.9284274193548387,0.9969758064516129,0.8366056133877982,-0.036290322580645164,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,overall,0.5,IT50,,992,143.0,0.14415322580645162,108.0,17.0,35.0,832.0,0.7552447552447552,0.136,0.864,0.020023557126030624,0.675,0.8059701492537313,0.7352211981187246,0.7758250545400815,0.7781715140836637,0.9475806451612904,0.8741258741258742,0.04162100061762996,0.12337307329604581,0.6626411298212838,,,,,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,overall,0.9,IT90,,992,37.0,0.037298387096774195,21.0,1.0,16.0,954.0,0.5675675675675675,0.045454545454545456,0.9545454545454546,0.0010471204188481676,0.5526315789473685,0.711864406779661,0.5665204471487194,0.7036203866432338,0.728988923484716,0.9828629032258065,0.5945945945945946,0.014973836572353839,0.03590721741675338,0.5829853258034015,,,,,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,overall,0.98,IT98,,992,12.0,0.012096774193548387,8.0,1.0,4.0,979.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0010204081632653062,0.6153846153846154,0.7619047619047619,0.6656462585034013,0.7594101668606907,0.7674483248662154,0.9949596774193549,0.75,0.004942623632427222,0.011950442247658686,0.5864066341648926,,,,,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,flu_season,,bands,,494,,,,,,,,,,,,,,,,,,,,,0.8744939271255061,0.9939271255060729,0.8288922929818228,-0.058704453441295545,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,flu_season,0.5,IT50,,494,130.0,0.2631578947368421,102.0,16.0,28.0,348.0,0.7846153846153846,0.13559322033898305,0.864406779661017,0.04395604395604396,0.6986301369863014,0.8225806451612904,0.7406593406593407,0.7633069082672707,0.7649022634756257,0.9109311740890689,0.9076923076923077,0.07052489924411229,0.19390581717451527,0.6362930196125067,,,,,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,flu_season,0.9,IT90,,494,35.0,0.0708502024291498,20.0,1.0,15.0,458.0,0.5714285714285714,0.047619047619047616,0.9523809523809523,0.002178649237472767,0.5555555555555556,0.7142857142857143,0.5692499221910986,0.6982515079789264,0.7239409229524596,0.9676113360323887,0.6,0.027576488777410365,0.06583045124489831,0.5810982872527785,,,,,False
gnn_st,post_covid,gnn_st,1,pooled,ALL,flu_season,0.98,IT98,,494,12.0,0.024291497975708502,8.0,1.0,4.0,481.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.002074688796680498,0.6153846153846154,0.7619047619047619,0.6645919778699861,0.7568418980114195,0.7650276163785305,0.9898785425101214,0.75,0.009406975224215379,0.02370142110180466,0.6031050128256183,,,,,False
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,overall,0.5,IT50,45.51198712694632,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.01322659384455819,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,overall,0.9,IT90,59.3327355509796,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.0010265612168528723,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,overall,0.98,IT98,70.30154029606965,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,5.9985099087035434e-05,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,flu_season,0.5,IT50,45.51198712694632,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.026349618251088277,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,flu_season,0.9,IT90,59.3327355509796,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0020886926774449075,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,ALMIRANTE BROWN,flu_season,0.98,IT98,70.30154029606965,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00012226143069218878,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9811320754716981,1.0,0.8472622478386167,0.018867924528301886,False
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,overall,0.5,IT50,245.84106655843968,53,3.0,0.05660377358490566,3.0,1.0,0.0,49.0,1.0,0.25,0.75,0.02,0.75,0.8571428571428571,0.98,0.8472622478386167,0.8573214099741123,0.9811320754716981,1.3333333333333333,0.021031605283374517,0.05339978640085441,0.60614813839334,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,overall,0.9,IT90,374.7741671132419,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.00022097081348950348,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,overall,0.98,IT98,490.7992503428019,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,2.5844997504301524e-11,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.9615384615384616,1.0,0.8354430379746836,0.038461538461538464,False
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,flu_season,0.5,IT50,245.84106655843968,26,3.0,0.11538461538461539,3.0,1.0,0.0,22.0,1.0,0.25,0.75,0.043478260869565216,0.75,0.8571428571428571,0.9565217391304348,0.8354430379746836,0.8469895538599198,0.9615384615384616,1.3333333333333333,0.04278119708913637,0.10207100591715977,0.5808682719962872,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,flu_season,0.9,IT90,374.7741671132419,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0004504405044209091,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,AVELLANEDA,flu_season,0.98,IT98,490.7992503428019,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,5.26840333741531e-11,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9056603773584906,1.0,0.5786963434022259,-0.018867924528301886,False
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,overall,0.5,IT50,139.80229436412165,53,5.0,0.09433962264150944,3.0,2.0,2.0,46.0,0.6,0.4,0.6,0.041666666666666664,0.42857142857142855,0.6,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.9245283018867925,1.0,0.045197977401550904,0.08543965824136704,0.4709953394960147,,,,,False
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,overall,0.9,IT90,180.23131160603506,53,1.0,0.018867924528301886,0.0,0.0,1.0,52.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9811320754716981,0.0,0.01799261073071242,0.018511925952296185,0.02805300879670758,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,overall,0.98,IT98,212.02965427114694,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.0002102764606391681,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8076923076923077,1.0,0.5323741007194245,-0.038461538461538464,False
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,flu_season,0.5,IT50,139.80229436412165,26,5.0,0.19230769230769232,3.0,2.0,2.0,19.0,0.6,0.4,0.6,0.09523809523809523,0.42857142857142855,0.6,0.5047619047619047,0.5047619047619047,0.5047619047619047,0.8461538461538461,1.0,0.09212383495020744,0.15532544378698226,0.4068979768919979,,,,,False
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,flu_season,0.9,IT90,180.23131160603506,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.036677244921723036,0.036982248520710054,0.008247297316609004,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,EZEIZA,flu_season,0.98,IT98,212.02965427114694,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00042864047745675083,0.0,,,,,,True
gnn_st,post_covid,gnn_st,1,neighborhood,FLORENCIO VARELA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8867924528301887,1.0,0.5804749340369394,-0.07547169811320754,False
gnn_st,post_covid,gnn_st,1,neighborhood,FLORENCIO VARELA,overall,0.5,IT50,92.52865090835965,53,8.0,0.1509433962264151,4.0,1.0,4.0,44.0,0.5,0.2,0.8,0.022222222222222223,0.4444444444444444,0.6153846153846154,0.4777777777777778,0.5648604269293924,0.5851558829982036,0.9056603773584906,0.625,0.05257637845182342,0.12815948736205057,0.5897582025800778,,,,,False
