model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,1,Eastside,2025-26,0.9,IT90,89.53274062296502,44,2025-12-21,,,,,2025-12-21,2025-12-28,1.0,91.91387669753442,72.64558212523121,-19.268294572303205,arima
arima,post_covid,1,Eastside,2025-26,0.98,IT98,123.87134674281285,44,,,,,,2025-12-21,2025-12-28,1.0,91.91387669753442,72.64558212523121,-19.268294572303205,arima
arima,post_covid,1,Far East,2024-25,0.5,IT50,76.01095931639992,9,,,,,,2025-06-01,2025-06-08,1.0,31.653696614248943,33.97628657614243,2.3225899618934847,arima
arima,post_covid,1,Far East,2024-25,0.9,IT90,119.58175049878095,9,,,,,,2025-06-01,2025-06-08,1.0,31.653696614248943,33.97628657614243,2.3225899618934847,arima
arima,post_covid,1,Far East,2024-25,0.98,IT98,159.7885780471188,9,,,,,,2025-06-01,2025-06-08,1.0,31.653696614248943,33.97628657614243,2.3225899618934847,arima
arima,post_covid,1,Far East,2025-26,0.5,IT50,76.01095931639992,44,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-28,2025-12-28,0.0,123.03134910443929,108.96832210352926,-14.063027000910026,arima
arima,post_covid,1,Far East,2025-26,0.9,IT90,119.58175049878095,44,2025-12-28,,,,,2025-12-28,2025-12-28,0.0,123.03134910443929,108.96832210352926,-14.063027000910026,arima
arima,post_covid,1,Far East,2025-26,0.98,IT98,159.7885780471188,44,,,,,,2025-12-28,2025-12-28,0.0,123.03134910443929,108.96832210352926,-14.063027000910026,arima
arima,post_covid,1,Far South,2024-25,0.5,IT50,69.7066330370401,9,,,,,,2025-06-01,2025-07-20,7.0,27.771843623157444,32.94144327788272,5.169599654725275,arima
arima,post_covid,1,Far South,2024-25,0.9,IT90,121.95949130896,9,,,,,,2025-06-01,2025-07-20,7.0,27.771843623157444,32.94144327788272,5.169599654725275,arima
arima,post_covid,1,Far South,2024-25,0.98,IT98,174.42921640712913,9,,,,,,2025-06-01,2025-07-20,7.0,27.771843623157444,32.94144327788272,5.169599654725275,arima
arima,post_covid,1,Far South,2025-26,0.5,IT50,69.7066330370401,44,2025-12-14,2025-12-21,1.0,-1.0,2025-12-21,2026-01-18,2026-02-22,5.0,100.40589617603077,83.11217856902354,-17.293717607007224,arima
arima,post_covid,1,Far South,2025-26,0.9,IT90,121.95949130896,44,,,,,,2026-01-18,2026-02-22,5.0,100.40589617603077,83.11217856902354,-17.293717607007224,arima
arima,post_covid,1,Far South,2025-26,0.98,IT98,174.42921640712913,44,,,,,,2026-01-18,2026-02-22,5.0,100.40589617603077,83.11217856902354,-17.293717607007224,arima
arima,post_covid,1,Far Southeast,2024-25,0.5,IT50,10.956265259525463,9,,,,,,2025-06-01,2025-06-01,0.0,6.616319624949195,7.353794865159475,0.73747524021028,arima
arima,post_covid,1,Far Southeast,2024-25,0.9,IT90,18.40391015194404,9,,,,,,2025-06-01,2025-06-01,0.0,6.616319624949195,7.353794865159475,0.73747524021028,arima
arima,post_covid,1,Far Southeast,2024-25,0.98,IT98,25.644566505740826,9,,,,,,2025-06-01,2025-06-01,0.0,6.616319624949195,7.353794865159475,0.73747524021028,arima
arima,post_covid,1,Far Southeast,2025-26,0.5,IT50,10.956265259525463,44,2025-12-07,2026-01-04,4.0,-4.0,2026-01-04,2025-12-21,2026-01-04,2.0,14.177827767748276,11.614480288821635,-2.563347478926641,arima
arima,post_covid,1,Far Southeast,2025-26,0.9,IT90,18.40391015194404,44,,,,,,2025-12-21,2026-01-04,2.0,14.177827767748276,11.614480288821635,-2.563347478926641,arima
arima,post_covid,1,Far Southeast,2025-26,0.98,IT98,25.644566505740826,44,,,,,,2025-12-21,2026-01-04,2.0,14.177827767748276,11.614480288821635,-2.563347478926641,arima
arima,post_covid,1,Far Southwest,2024-25,0.5,IT50,34.041053932580134,9,,,,,,2025-07-06,2025-06-01,-5.0,13.571495683220412,14.15057358905947,0.5790779058390569,arima
arima,post_covid,1,Far Southwest,2024-25,0.9,IT90,54.68112356483704,9,,,,,,2025-07-06,2025-06-01,-5.0,13.571495683220412,14.15057358905947,0.5790779058390569,arima
arima,post_covid,1,Far Southwest,2024-25,0.98,IT98,74.04650918881951,9,,,,,,2025-07-06,2025-06-01,-5.0,13.571495683220412,14.15057358905947,0.5790779058390569,arima
arima,post_covid,1,Far Southwest,2025-26,0.5,IT50,34.041053932580134,44,2025-12-14,2025-12-21,1.0,-1.0,2025-12-21,2025-12-14,2025-12-28,2.0,46.97825428807066,42.826560312295705,-4.151693975774954,arima
arima,post_covid,1,Far Southwest,2025-26,0.9,IT90,54.68112356483704,44,,,,,,2025-12-14,2025-12-28,2.0,46.97825428807066,42.826560312295705,-4.151693975774954,arima
arima,post_covid,1,Far Southwest,2025-26,0.98,IT98,74.04650918881951,44,,,,,,2025-12-14,2025-12-28,2.0,46.97825428807066,42.826560312295705,-4.151693975774954,arima
arima,post_covid,1,Hilliard,2024-25,0.5,IT50,19.24134804712757,9,,,,,,2025-06-01,2025-06-01,0.0,10.828537838005074,10.665850366403475,-0.1626874716015987,arima
arima,post_covid,1,Hilliard,2024-25,0.9,IT90,34.52709434950146,9,,,,,,2025-06-01,2025-06-01,0.0,10.828537838005074,10.665850366403475,-0.1626874716015987,arima
arima,post_covid,1,Hilliard,2024-25,0.98,IT98,50.186768532537315,9,,,,,,2025-06-01,2025-06-01,0.0,10.828537838005074,10.665850366403475,-0.1626874716015987,arima
arima,post_covid,1,Hilliard,2025-26,0.5,IT50,19.24134804712757,44,2025-12-07,2025-12-28,3.0,-3.0,2025-12-28,2025-12-21,2025-12-28,1.0,34.032547490873085,22.546562564734444,-11.485984926138642,arima
arima,post_covid,1,Hilliard,2025-26,0.9,IT90,34.52709434950146,44,,,,,,2025-12-21,2025-12-28,1.0,34.032547490873085,22.546562564734444,-11.485984926138642,arima
arima,post_covid,1,Hilliard,2025-26,0.98,IT98,50.186768532537315,44,,,,,,2025-12-21,2025-12-28,1.0,34.032547490873085,22.546562564734444,-11.485984926138642,arima
arima,post_covid,1,Linden,2024-25,0.5,IT50,53.62727596624066,9,,,,,,2025-06-08,2025-06-01,-1.0,23.845362822098693,25.96362090819888,2.1182580861001874,arima
arima,post_covid,1,Linden,2024-25,0.9,IT90,82.61523156370409,9,,,,,,2025-06-08,2025-06-01,-1.0,23.845362822098693,25.96362090819888,2.1182580861001874,arima
arima,post_covid,1,Linden,2024-25,0.98,IT98,108.92078323683364,9,,,,,,2025-06-08,2025-06-01,-1.0,23.845362822098693,25.96362090819888,2.1182580861001874,arima
arima,post_covid,1,Linden,2025-26,0.5,IT50,53.62727596624066,44,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2026-01-04,2026-01-11,1.0,76.00709399543958,66.2119457355455,-9.795148259894077,arima
arima,post_covid,1,Linden,2025-26,0.9,IT90,82.61523156370409,44,,,,,,2026-01-04,2026-01-11,1.0,76.00709399543958,66.2119457355455,-9.795148259894077,arima
arima,post_covid,1,Linden,2025-26,0.98,IT98,108.92078323683364,44,,,,,,2026-01-04,2026-01-11,1.0,76.00709399543958,66.2119457355455,-9.795148259894077,arima
arima,post_covid,1,NE Suburban,2024-25,0.5,IT50,27.312493683860776,9,,,,,,2025-06-01,2025-06-08,1.0,9.26979311507184,11.490488892463125,2.2206957773912848,arima
arima,post_covid,1,NE Suburban,2024-25,0.9,IT90,41.22759712033061,9,,,,,,2025-06-01,2025-06-08,1.0,9.26979311507184,11.490488892463125,2.2206957773912848,arima
arima,post_covid,1,NE Suburban,2024-25,0.98,IT98,53.6511443833241,9,,,,,,2025-06-01,2025-06-08,1.0,9.26979311507184,11.490488892463125,2.2206957773912848,arima
arima,post_covid,1,NE Suburban,2025-26,0.5,IT50,27.312493683860776,44,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2025-12-28,1.0,50.562507900391864,38.7325126327308,-11.829995267661062,arima
arima,post_covid,1,NE Suburban,2025-26,0.9,IT90,41.22759712033061,44,2025-12-21,,,,,2025-12-21,2025-12-28,1.0,50.562507900391864,38.7325126327308,-11.829995267661062,arima
arima,post_covid,1,NE Suburban,2025-26,0.98,IT98,53.6511443833241,44,,,,,,2025-12-21,2025-12-28,1.0,50.562507900391864,38.7325126327308,-11.829995267661062,arima
arima,post_covid,1,Northland,2024-25,0.5,IT50,56.127661353876796,9,,,,,,2025-07-06,2025-06-01,-5.0,20.79029093413376,30.947755936864382,10.157465002730621,arima
arima,post_covid,1,Northland,2024-25,0.9,IT90,89.91407794411414,9,,,,,,2025-07-06,2025-06-01,-5.0,20.79029093413376,30.947755936864382,10.157465002730621,arima
arima,post_covid,1,Northland,2024-25,0.98,IT98,121.54516325409915,9,,,,,,2025-07-06,2025-06-01,-5.0,20.79029093413376,30.947755936864382,10.157465002730621,arima
arima,post_covid,1,Northland,2025-26,0.5,IT50,56.127661353876796,44,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2026-01-04,2026-01-11,1.0,87.05934328668512,61.19200178136444,-25.86734150532068,arima
arima,post_covid,1,Northland,2025-26,0.9,IT90,89.91407794411414,44,,,,,,2026-01-04,2026-01-11,1.0,87.05934328668512,61.19200178136444,-25.86734150532068,arima
arima,post_covid,1,Northland,2025-26,0.98,IT98,121.54516325409915,44,,,,,,2026-01-04,2026-01-11,1.0,87.05934328668512,61.19200178136444,-25.86734150532068,arima
arima,post_covid,1,UA/Grandview,2024-25,0.5,IT50,8.143164584776198,9,,,,,,2025-07-06,2025-06-08,-4.0,5.691908383042667,5.48997362192632,-0.20193476111634645,arima
arima,post_covid,1,UA/Grandview,2024-25,0.9,IT90,16.706142473783938,9,,,,,,2025-07-06,2025-06-08,-4.0,5.691908383042667,5.48997362192632,-0.20193476111634645,arima
arima,post_covid,1,UA/Grandview,2024-25,0.98,IT98,26.455007113900507,9,,,,,,2025-07-06,2025-06-08,-4.0,5.691908383042667,5.48997362192632,-0.20193476111634645,arima
arima,post_covid,1,UA/Grandview,2025-26,0.5,IT50,8.143164584776198,44,2025-12-07,2025-12-14,1.0,-1.0,2025-12-14,2025-12-07,2025-12-21,2.0,15.937343472519466,11.745626077559171,-4.191717394960294,arima
arima,post_covid,1,UA/Grandview,2025-26,0.9,IT90,16.706142473783938,44,,,,,,2025-12-07,2025-12-21,2.0,15.937343472519466,11.745626077559171,-4.191717394960294,arima
arima,post_covid,1,UA/Grandview,2025-26,0.98,IT98,26.455007113900507,44,,,,,,2025-12-07,2025-12-21,2.0,15.937343472519466,11.745626077559171,-4.191717394960294,arima
arima,post_covid,1,West,2024-25,0.5,IT50,73.15037971354549,9,,,,,,2025-06-01,2025-06-01,0.0,26.185844680532696,36.151971995167024,9.966127314634328,arima
arima,post_covid,1,West,2024-25,0.9,IT90,114.1022318647041,9,,,,,,2025-06-01,2025-06-01,0.0,26.185844680532696,36.151971995167024,9.966127314634328,arima
arima,post_covid,1,West,2024-25,0.98,IT98,151.63555393306305,9,,,,,,2025-06-01,2025-06-01,0.0,26.185844680532696,36.151971995167024,9.966127314634328,arima
arima,post_covid,1,West,2025-26,0.5,IT50,73.15037971354549,44,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2026-01-04,2026-01-11,1.0,84.542869968577,73.62573313195068,-10.917136836626312,arima
arima,post_covid,1,West,2025-26,0.9,IT90,114.1022318647041,44,,,,,,2026-01-04,2026-01-11,1.0,84.542869968577,73.62573313195068,-10.917136836626312,arima
arima,post_covid,1,West,2025-26,0.98,IT98,151.63555393306305,44,,,,,,2026-01-04,2026-01-11,1.0,84.542869968577,73.62573313195068,-10.917136836626312,arima
arima,post_covid,1,Westerville,2024-25,0.5,IT50,24.33364195874595,9,,,,,,2025-06-01,2025-06-01,0.0,9.329228472805298,11.817557720811994,2.4883292480066963,arima
arima,post_covid,1,Westerville,2024-25,0.9,IT90,36.408491039457616,9,,,,,,2025-06-01,2025-06-01,0.0,9.329228472805298,11.817557720811994,2.4883292480066963,arima
arima,post_covid,1,Westerville,2024-25,0.98,IT98,47.11324141772458,9,,,,,,2025-06-01,2025-06-01,0.0,9.329228472805298,11.817557720811994,2.4883292480066963,arima
arima,post_covid,1,Westerville,2025-26,0.5,IT50,24.33364195874595,44,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,45.09127095189228,36.02246363593945,-9.068807315952824,arima
arima,post_covid,1,Westerville,2025-26,0.9,IT90,36.408491039457616,44,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,45.09127095189228,36.02246363593945,-9.068807315952824,arima
arima,post_covid,1,Westerville,2025-26,0.98,IT98,47.11324141772458,44,,,,,,2025-12-21,2026-01-04,2.0,45.09127095189228,36.02246363593945,-9.068807315952824,arima
arima,post_covid,1,Worthington,2024-25,0.5,IT50,13.721631551906164,9,,,,,,2025-06-08,2025-06-22,2.0,11.21626358219418,9.775621721563274,-1.4406418606309064,arima
arima,post_covid,1,Worthington,2024-25,0.9,IT90,22.978569674557114,9,,,,,,2025-06-08,2025-06-22,2.0,11.21626358219418,9.775621721563274,-1.4406418606309064,arima
arima,post_covid,1,Worthington,2024-25,0.98,IT98,31.956357603850087,9,,,,,,2025-06-08,2025-06-22,2.0,11.21626358219418,9.775621721563274,-1.4406418606309064,arima
arima,post_covid,1,Worthington,2025-26,0.5,IT50,13.721631551906164,44,2025-08-31,2025-12-21,16.0,-16.0,2025-12-21,2025-12-21,2025-12-28,1.0,44.86505432877672,31.056110157398003,-13.80894417137872,arima
arima,post_covid,1,Worthington,2025-26,0.9,IT90,22.978569674557114,44,2025-12-21,2025-12-28,1.0,-1.0,2025-12-28,2025-12-21,2025-12-28,1.0,44.86505432877672,31.056110157398003,-13.80894417137872,arima
arima,post_covid,1,Worthington,2025-26,0.98,IT98,31.956357603850087,44,2025-12-21,,,,,2025-12-21,2025-12-28,1.0,44.86505432877672,31.056110157398003,-13.80894417137872,arima
arima,post_covid,1,CITYWIDE,2024-25,0.5,IT50,35.19412725226089,9,,,,,,2025-06-01,2025-06-01,0.0,13.228462952536946,17.652972480753586,4.424509528216641,arima
arima,post_covid,1,CITYWIDE,2024-25,0.9,IT90,56.071415152332634,9,,,,,,2025-06-01,2025-06-01,0.0,13.228462952536946,17.652972480753586,4.424509528216641,arima
arima,post_covid,1,CITYWIDE,2024-25,0.98,IT98,75.53173152268305,9,,,,,,2025-06-01,2025-06-01,0.0,13.228462952536946,17.652972480753586,4.424509528216641,arima
arima,post_covid,1,CITYWIDE,2025-26,0.5,IT50,35.19412725226089,44,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2025-12-28,1.0,52.20358501211178,43.693208054365265,-8.510376957746516,arima
arima,post_covid,1,CITYWIDE,2025-26,0.9,IT90,56.071415152332634,44,,,,,,2025-12-21,2025-12-28,1.0,52.20358501211178,43.693208054365265,-8.510376957746516,arima
arima,post_covid,1,CITYWIDE,2025-26,0.98,IT98,75.53173152268305,44,,,,,,2025-12-21,2025-12-28,1.0,52.20358501211178,43.693208054365265,-8.510376957746516,arima
dualtopo,post_covid,1,Agler/Cassidy,2024-25,0.5,IT50,51.74083078339265,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,26.55497932434082,-4.179262161254883,dualtopo
dualtopo,post_covid,1,Agler/Cassidy,2024-25,0.9,IT90,88.48740693700204,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,26.55497932434082,-4.179262161254883,dualtopo
dualtopo,post_covid,1,Agler/Cassidy,2024-25,0.98,IT98,124.72586226376617,9,,,,,,2025-06-08,2025-06-01,-1.0,30.734241485595703,26.55497932434082,-4.179262161254883,dualtopo
dualtopo,post_covid,1,Agler/Cassidy,2025-26,0.5,IT50,51.74083078339265,44,2025-12-14,,,,,2025-12-14,2026-01-25,6.0,86.05587768554688,26.62710189819336,-59.428775787353516,dualtopo
dualtopo,post_covid,1,Agler/Cassidy,2025-26,0.9,IT90,88.48740693700204,44,,,,,,2025-12-14,2026-01-25,6.0,86.05587768554688,26.62710189819336,-59.428775787353516,dualtopo
dualtopo,post_covid,1,Agler/Cassidy,2025-26,0.98,IT98,124.72586226376617,44,,,,,,2025-12-14,2026-01-25,6.0,86.05587768554688,26.62710189819336,-59.428775787353516,dualtopo
dualtopo,post_covid,1,Bexley,2024-25,0.5,IT50,24.605454693531783,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,11.07164478302002,4.037069797515869,dualtopo
dualtopo,post_covid,1,Bexley,2024-25,0.9,IT90,37.5430295506582,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,11.07164478302002,4.037069797515869,dualtopo
dualtopo,post_covid,1,Bexley,2024-25,0.98,IT98,49.19357270883574,9,,,,,,2025-06-08,2025-06-01,-1.0,7.03457498550415,11.07164478302002,4.037069797515869,dualtopo
dualtopo,post_covid,1,Bexley,2025-26,0.5,IT50,24.605454693531783,44,2025-12-07,,,,,2026-01-04,2026-02-01,4.0,49.24202346801758,11.10451316833496,-38.13751029968262,dualtopo
dualtopo,post_covid,1,Bexley,2025-26,0.9,IT90,37.5430295506582,44,2025-12-28,,,,,2026-01-04,2026-02-01,4.0,49.24202346801758,11.10451316833496,-38.13751029968262,dualtopo
dualtopo,post_covid,1,Bexley,2025-26,0.98,IT98,49.19357270883574,44,2026-01-04,,,,,2026-01-04,2026-02-01,4.0,49.24202346801758,11.10451316833496,-38.13751029968262,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2024-25,0.5,IT50,15.728895715230147,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,7.594518661499023,2.4584646224975586,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2024-25,0.9,IT90,22.099499115677975,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,7.594518661499023,2.4584646224975586,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2024-25,0.98,IT98,27.469599865392972,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054039001465,7.594518661499023,2.4584646224975586,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2025-26,0.5,IT50,15.728895715230147,44,2025-12-07,,,,,2025-12-28,2026-01-25,4.0,27.734691619873047,7.621701240539551,-20.112990379333496,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2025-26,0.9,IT90,22.099499115677975,44,2025-12-21,,,,,2025-12-28,2026-01-25,4.0,27.734691619873047,7.621701240539551,-20.112990379333496,dualtopo
dualtopo,post_covid,1,Clintonville/Near North,2025-26,0.98,IT98,27.469599865392972,44,2025-12-28,,,,,2025-12-28,2026-01-25,4.0,27.734691619873047,7.621701240539551,-20.112990379333496,dualtopo
dualtopo,post_covid,1,Dublin,2024-25,0.5,IT50,8.038849454818003,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,3.5372095108032227,-0.27318525314331055,dualtopo
dualtopo,post_covid,1,Dublin,2024-25,0.9,IT90,14.1626396504559,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,3.5372095108032227,-0.27318525314331055,dualtopo
dualtopo,post_covid,1,Dublin,2024-25,0.98,IT98,20.345693253667104,9,,,,,,2025-07-13,2025-06-01,-6.0,3.810394763946533,3.5372095108032227,-0.27318525314331055,dualtopo
dualtopo,post_covid,1,Dublin,2025-26,0.5,IT50,8.038849454818003,44,2025-12-14,,,,,2025-12-21,2026-01-25,5.0,16.765737533569336,3.548635482788086,-13.21710205078125,dualtopo
dualtopo,post_covid,1,Dublin,2025-26,0.9,IT90,14.1626396504559,44,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,16.765737533569336,3.548635482788086,-13.21710205078125,dualtopo
dualtopo,post_covid,1,Dublin,2025-26,0.98,IT98,20.345693253667104,44,,,,,,2025-12-21,2026-01-25,5.0,16.765737533569336,3.548635482788086,-13.21710205078125,dualtopo
dualtopo,post_covid,1,Eastside,2024-25,0.5,IT50,53.89825474693718,9,,,,,,2025-06-01,2025-06-01,0.0,18.382776260375977,25.5479736328125,7.165197372436523,dualtopo
dualtopo,post_covid,1,Eastside,2024-25,0.9,IT90,89.53274062296502,9,,,,,,2025-06-01,2025-06-01,0.0,18.382776260375977,25.5479736328125,7.165197372436523,dualtopo
dualtopo,post_covid,1,Eastside,2024-25,0.98,IT98,123.87134674281285,9,,,,,,2025-06-01,2025-06-01,0.0,18.382776260375977,25.5479736328125,7.165197372436523,dualtopo
dualtopo,post_covid,1,Eastside,2025-26,0.5,IT50,53.89825474693718,44,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,91.91387939453124,25.63323211669922,-66.28064727783202,dualtopo
dualtopo,post_covid,1,Eastside,2025-26,0.9,IT90,89.53274062296502,44,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,91.91387939453124,25.63323211669922,-66.28064727783202,dualtopo
dualtopo,post_covid,1,Eastside,2025-26,0.98,IT98,123.87134674281285,44,,,,,,2025-12-21,2026-02-01,6.0,91.91387939453124,25.63323211669922,-66.28064727783202,dualtopo
dualtopo,post_covid,1,Far East,2024-25,0.5,IT50,76.01095931639992,9,,,,,,2025-06-01,2025-06-01,0.0,31.653696060180664,41.270267486572266,9.616571426391602,dualtopo
dualtopo,post_covid,1,Far East,2024-25,0.9,IT90,119.58175049878095,9,,,,,,2025-06-01,2025-06-01,0.0,31.653696060180664,41.270267486572266,9.616571426391602,dualtopo
dualtopo,post_covid,1,Far East,2024-25,0.98,IT98,159.7885780471188,9,,,,,,2025-06-01,2025-06-01,0.0,31.653696060180664,41.270267486572266,9.616571426391602,dualtopo
dualtopo,post_covid,1,Far East,2025-26,0.5,IT50,76.01095931639992,44,2025-12-21,,,,,2025-12-28,2026-02-01,5.0,123.03134155273438,41.39397430419922,-81.63736724853516,dualtopo
dualtopo,post_covid,1,Far East,2025-26,0.9,IT90,119.58175049878095,44,2025-12-28,,,,,2025-12-28,2026-02-01,5.0,123.03134155273438,41.39397430419922,-81.63736724853516,dualtopo
