model,variant,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,mean_rank
gnn_st,post_covid,95.47511312217196,96.73202614379085,96.11542730299666,0.9241385531336734,0.8815071618490417,0.9282806675470704,5.921607755697691,3.9266956927729586,4.905331799113394,2010197.7942430892,3259793.105476668,2641999.9078824893,8.680146562470428,5.483157929509678,7.230339793097827,blend,train,15734,,,,,1.0
gnn_st_v2,post_covid,95.47511312217196,96.73202614379085,96.11542730299666,0.9238964491544852,0.881326620072113,0.9280890056674108,5.923872897258172,3.929534730698288,4.907889302972948,2006326.1512484,3243013.7987430333,2631602.0806431086,8.694269622791662,5.487545044301688,7.240352719538254,blend,train,15734,69b537f,,,,2.0
lstm,post_covid,93.89140271493213,96.29629629629628,95.1165371809101,0.8969170193822532,0.8341552372040021,0.900692065472054,7.390291571978293,4.902933006934199,6.123146642616208,36.16369934943792,56.93868938022526,46.6563546068322,10.381314005557549,6.752790015241851,8.723497181771908,level,train,22353,,,,,3.6666666666666665
persistence,post_covid,94.57013574660633,93.89978213507624,94.22863485016649,0.8752410875004322,0.8412194120441687,0.8872887332409275,7.770285792684806,4.663369220931981,6.1875169731126105,36.34272252763936,55.66820180651253,46.103285178048864,11.318980667917492,6.5274088586030485,9.195459503407632,level,none,0,,,,,3.6666666666666665
arima,post_covid,86.19909502262443,93.02832244008714,89.67813540510544,0.869560647067536,0.8454380926357873,0.8731647488666808,7.860954284207623,4.875158410469966,6.3398884617374955,33.69373355210368,62.22025186056621,48.10139015559039,11.69638062777435,6.686816530210122,9.481066761758465,level,none,,,,,,5.0
xgboost,post_covid,94.57013574660633,95.4248366013072,95.00554938956716,0.8690920056569638,0.8604321774912357,0.8830721407287525,7.909519425526059,4.9873722586771,6.420878415999231,3112594.5701736817,3701839.602238696,3410520.029211038,11.4697531630308,7.187153694525271,9.531601847516656,climatology,,,,,,,6.0
gat,post_covid,81.44796380090497,88.88888888888889,85.23862375138734,0.8440119754227197,0.8380853463800529,0.8573548736940754,8.173244543744428,5.429647049872703,6.775562801583361,39.698949472644834,73.42535163439005,56.7328691246399,12.20553036444424,7.406240271967983,10.051155873168696,level,,8129,,,,,7.333333333333333
dualtopo,post_covid,57.9185520361991,77.77777777777779,68.03551609322975,0.7847708647728022,0.7765420399334804,0.6863351149046512,12.075168455887704,6.895098892432153,9.436265093372612,42.09283072189586,92.10135176839998,67.35022774088387,18.21838225234745,9.253875180710336,14.368315054269331,level,train,479905,,,,,8.333333333333334
seasonal_naive,post_covid,98.19004524886876,97.60348583877996,97.89123196448392,0.7116874707576226,0.817746280809188,0.7653424034062706,13.38437062499566,4.961137992829593,9.093289850118609,62.61985296594534,59.100175010699985,60.84219784569205,22.31927261219715,6.788880246363578,16.36626670086433,level,none,0,,,,,8.0
