model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,R2,Spearman,CCC,CI_coverage
gnn_geo,post_covid,overall,neighborhood,Allston/Brighton,1,48,18.436218819576414,108.92620613387585,12.276763255397478,0.771107818512291,48.0,-0.019232172414656024,0.7747029815299324,0.6712640402548811,89.58333333333334
gnn_geo,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,45,16.32488197022224,135.5927639186624,11.501269955105252,0.6156861336493726,45.0,-0.6838452757527476,0.7046423814317613,0.5115746361167989,93.33333333333333
gnn_geo,post_covid,overall,neighborhood,Charlestown,1,34,26.512958547390156,167.12564344746477,19.898152575773352,0.6589063835515244,34.0,-0.4191916600453758,0.49545833591234856,0.5552380311081392,82.35294117647058
gnn_geo,post_covid,overall,neighborhood,Dorchester,1,48,70.39586330622593,106.0965049631412,45.14688861370087,0.8055716704554509,48.0,-0.6305867227204252,0.8590658672797569,0.6195703807509616,72.91666666666666
gnn_geo,post_covid,overall,neighborhood,East Boston,1,43,17.399430599303123,198.57667492175918,12.420735442361167,0.7406603528178749,43.0,-0.777178247961271,0.6895898711859161,0.5681085883546494,93.02325581395348
gnn_geo,post_covid,overall,neighborhood,Fenway,1,42,8.767920737281882,148.02047179595058,6.406917850176494,0.6312619774874515,42.0,-1.6027058924234612,0.6435967497593272,0.45162474650868806,100.0
gnn_geo,post_covid,overall,neighborhood,Hyde Park,1,45,26.593709931225458,146.79495087574136,17.873909982045493,0.7319519051097952,45.0,-0.6889479269203542,0.7106527467658773,0.5739355328688789,80.0
gnn_geo,post_covid,overall,neighborhood,Jamaica Plain,1,45,12.771367825139256,114.2105211613542,8.846156623628405,0.7944213853070524,45.0,0.15454291090075878,0.7224004716078983,0.7061553503862626,100.0
gnn_geo,post_covid,overall,neighborhood,Mattapan,1,46,30.018490464196134,165.44488896211791,20.952286855034206,0.7786263421260061,46.0,-0.7246270285329324,0.7322256582269262,0.5901541145414451,80.43478260869566
gnn_geo,post_covid,overall,neighborhood,Roslindale,1,41,34.543202589331194,146.18152987939936,24.125326703234418,0.7793184400071402,41.0,0.22615162196039873,0.6808767463678207,0.7087491080298237,73.17073170731707
gnn_geo,post_covid,overall,neighborhood,Roxbury,1,48,61.02219665011483,142.57835839319935,41.26011070609093,0.7474869972779062,48.0,-0.4575542360135134,0.7307743655375483,0.6093708301016117,70.83333333333334
gnn_geo,post_covid,overall,neighborhood,South Boston,1,41,16.02703606059051,121.84573111668446,11.35022144782834,0.7319490625646133,41.0,-0.4549669203648299,0.7418549128005952,0.5969819096207142,90.2439024390244
gnn_geo,post_covid,overall,neighborhood,South End,1,48,36.223176937014784,131.67190474170926,24.5726218521595,0.7460657449579439,48.0,-0.2639783564453193,0.7036518218464811,0.6285564218372569,77.08333333333334
gnn_geo,post_covid,overall,neighborhood,West Roxbury,1,40,18.93860514321686,140.85698002087418,13.281650829315186,0.7197974833901496,40.0,0.03530076001376414,0.5557726249780802,0.6444551181610261,90.0
gnn_geo,post_covid,overall,macro,AVERAGE,1,614,28.141075684344912,140.99450930942385,19.27950090656079,0.7323436926581837,614.0,-0.45048708190856884,0.6960903953735907,0.6025527720457955,85.21254383896152
gnn_geo,post_covid,overall,pooled,ALL,1,614,33.824088413825024,140.07135812598167,19.650740491450804,0.8040298658890586,614.0,-0.16301728803754223,0.7639440099658342,0.6816697332358242,85.01628664495115
gnn_geo,post_covid,overall,cross_week,ALL,1,48,,,,,,,0.6484318962357465,0.4962690227547946,
gnn_geo,post_covid,overall,neighborhood,Allston/Brighton,2,48,23.28131837022803,148.5994765659023,15.158128420511881,0.6163377367576812,48.0,-0.628917224573774,0.6940291247812322,0.513242222273913,85.41666666666666
gnn_geo,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,2,45,18.024262806876663,145.64484949721228,12.129373264312743,0.570676011044372,45.0,-1.082795469170934,0.705106660109286,0.45079371674745616,95.55555555555556
gnn_geo,post_covid,overall,neighborhood,Charlestown,2,34,31.938056532730602,175.91481138122126,23.963154568391687,0.5106200969918141,34.0,-1.0694594761720122,0.5861349465284821,0.4045441942448808,79.41176470588235
gnn_geo,post_covid,overall,neighborhood,Dorchester,2,48,89.23341504153758,150.04471049623362,59.475894351800285,0.646005848544766,48.0,-1.6250001695835077,0.7942030561721997,0.4612449538524719,68.75
gnn_geo,post_covid,overall,neighborhood,East Boston,2,43,22.067507213666154,238.57867629561392,15.936945832052896,0.5498770076078309,43.0,-1.887230700423829,0.5971467204520227,0.3905517629242387,90.69767441860465
gnn_geo,post_covid,overall,neighborhood,Fenway,2,42,10.521456971965936,200.03756500054388,7.4075834183465865,0.5052055751074587,42.0,-2.661509924692273,0.576060732261753,0.3303434438987077,100.0
gnn_geo,post_covid,overall,neighborhood,Hyde Park,2,45,34.630000326122044,200.59141870722942,23.422129948933918,0.5301560228420067,45.0,-1.8862328625305746,0.6224528223155659,0.380543938996369,73.33333333333333
gnn_geo,post_covid,overall,neighborhood,Jamaica Plain,2,45,16.429435869746637,168.63164055648951,11.688682635625204,0.642121141947033,45.0,-0.40291681420758896,0.5859037624945261,0.5463386714910302,100.0
gnn_geo,post_covid,overall,neighborhood,Mattapan,2,46,38.6316278978388,205.9506444427727,25.45646233144014,0.6052253922604911,46.0,-1.8704269843394212,0.7104412549194115,0.4189847572054216,73.91304347826086
gnn_geo,post_covid,overall,neighborhood,Roslindale,2,41,45.133696842012654,156.02761809573346,32.50757636093512,0.6046929636685247,41.0,-0.32927473849422273,0.6286195561992521,0.5298446017862111,68.29268292682927
gnn_geo,post_covid,overall,neighborhood,Roxbury,2,48,77.56852074435844,150.426126317584,49.58617921670278,0.5686667653765827,48.0,-1.3746214971908377,0.7551766830499017,0.43458482384396113,70.83333333333334
gnn_geo,post_covid,overall,neighborhood,South Boston,2,41,19.033399930013818,155.24842873214752,13.052205748674346,0.6234270522689072,41.0,-1.0628760489256073,0.6435371632268394,0.4842438176705441,95.1219512195122
gnn_geo,post_covid,overall,neighborhood,South End,2,48,44.8812132993885,180.69969177086784,30.697004854679108,0.6053332799184092,48.0,-0.9404199945163871,0.6039641761801102,0.48293464066508707,72.91666666666666
gnn_geo,post_covid,overall,neighborhood,West Roxbury,2,39,24.810349026120537,174.54496570089793,17.859030968103653,0.5039378243083121,39.0,-0.6303774899473173,0.47153282475149394,0.4359326587145325,82.05128205128204
gnn_geo,post_covid,overall,macro,AVERAGE,2,613,35.441732919471896,175.06718739717502,24.167167994322167,0.5773059084745851,613.0,-1.2465756710548774,0.6410221059601483,0.4474377288796304,82.59242531113763
gnn_geo,post_covid,overall,pooled,ALL,2,613,42.853958347939425,174.68659341894218,24.64671984154482,0.6730157794039134,613.0,-0.868284794253313,0.726835320273437,0.5423665060787877,82.38172920065253
gnn_geo,post_covid,overall,cross_week,ALL,2,48,,,,,,,0.676635998242696,0.4725650611224504,
gnn_geo,post_covid,flu_season,neighborhood,Allston/Brighton,1,26,20.21828075169652,94.62417549007618,15.11021560889024,0.7661255769707507,26.0,0.10622834835809147,0.7276479914500561,0.6711406057739174,88.46153846153845
gnn_geo,post_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,26,18.556465556975247,105.7015230988269,14.397284063009115,0.5225442377532257,26.0,-0.7876203616545161,0.5963308544367516,0.4323205788455569,92.3076923076923
