model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
persistence,exclude_covid,overall,neighborhood,Allston/Brighton,1,48,10.565825413410288,61.14776752117061,7.033333333333334,0.8324030236892261,48,100.0
persistence,exclude_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,45,9.871519077066555,69.06230393023084,6.224444444444442,0.6926688027853546,45,97.77777777777777
persistence,exclude_covid,overall,neighborhood,Charlestown,1,34,17.8393154709083,82.58827151707301,10.288235294117648,0.6787441317833789,34,94.11764705882352
persistence,exclude_covid,overall,neighborhood,Dorchester,1,48,23.784111468233018,37.54219463442596,14.324999999999998,0.9070346663841685,48,95.83333333333334
persistence,exclude_covid,overall,neighborhood,East Boston,1,43,8.323418908452307,99.75052762916978,6.309302325581395,0.7976646210300234,43,97.67441860465115
persistence,exclude_covid,overall,neighborhood,Fenway,1,42,4.069339480741784,68.63183653520407,2.7761904761904765,0.7196828311659799,42,100.0
persistence,exclude_covid,overall,neighborhood,Hyde Park,1,45,11.79153180134889,56.65981580497201,7.437777777777779,0.8344063895946338,45,95.55555555555556
persistence,exclude_covid,overall,neighborhood,Jamaica Plain,1,45,7.944781655625002,58.683702579448784,4.831111111111111,0.8372357413160022,45,97.77777777777777
persistence,exclude_covid,overall,neighborhood,Mattapan,1,46,12.134607354676701,66.24663667153756,8.369565217391305,0.8590909248371881,46,97.82608695652173
persistence,exclude_covid,overall,neighborhood,Roslindale,1,41,23.464040988546603,86.50490397196756,14.992682926829266,0.8228425980099384,41,85.36585365853658
persistence,exclude_covid,overall,neighborhood,Roxbury,1,48,28.912183850411576,79.59450090334174,18.78125,0.8367465723372411,48,87.5
persistence,exclude_covid,overall,neighborhood,South Boston,1,41,8.765425427600722,52.25574028414884,5.458536585365854,0.7834352702874704,41,95.1219512195122
persistence,exclude_covid,overall,neighborhood,South End,1,48,17.516747938282762,57.486639434909335,10.285416666666668,0.8519558566918275,48,93.75
persistence,exclude_covid,overall,neighborhood,West Roxbury,1,40,14.425567579821601,68.76809262074548,8.34,0.7218204559136838,40,92.5
persistence,exclude_covid,overall,macro,AVERAGE,1,614,14.24345831536615,67.49449528845325,8.960917582772089,0.7982665632732938,614,95.0571715673207
persistence,exclude_covid,overall,pooled,ALL,1,614,15.947844043684833,66.9093507885972,9.03485342019544,0.8708620558028588,614,95.11400651465797
persistence,exclude_covid,overall,neighborhood,Allston/Brighton,2,48,15.8231765668802,72.73908922288062,8.941666666666666,0.6236968121448039,48,93.75
persistence,exclude_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,2,45,10.535601021721014,53.09644455629966,5.584444444444444,0.6492005976365959,45,97.77777777777777
persistence,exclude_covid,overall,neighborhood,Charlestown,2,34,23.092442104570516,77.67907507006275,12.573529411764707,0.45991755179710947,34,94.11764705882352
persistence,exclude_covid,overall,neighborhood,Dorchester,2,48,42.38967236151592,56.98714889065425,23.867708333333336,0.7044200267930368,48,87.5
persistence,exclude_covid,overall,neighborhood,East Boston,2,43,11.441855029304815,93.91596104863811,7.537209302325582,0.6149747494053376,43,93.02325581395348
persistence,exclude_covid,overall,neighborhood,Fenway,2,42,4.696883465204804,72.76591000577163,3.2452380952380957,0.6279678240464529,42,100.0
persistence,exclude_covid,overall,neighborhood,Hyde Park,2,45,18.9114956221518,81.24974645110751,11.131111111111112,0.5706075392613628,45,93.33333333333333
persistence,exclude_covid,overall,neighborhood,Jamaica Plain,2,45,11.786640271463659,93.09474222125199,7.320000000000002,0.6409648795898581,45,95.55555555555556
persistence,exclude_covid,overall,neighborhood,Mattapan,2,46,18.750860849803555,70.55985257380149,10.586956521739133,0.6618783888590571,46,95.65217391304348
persistence,exclude_covid,overall,neighborhood,Roslindale,2,41,36.58348954538199,94.3866280868233,23.078048780487805,0.5673084867771627,41,78.04878048780488
persistence,exclude_covid,overall,neighborhood,Roxbury,2,48,41.95867758878966,60.64714543269969,23.743749999999995,0.6548097346942375,48,89.58333333333334
persistence,exclude_covid,overall,neighborhood,South Boston,2,41,10.403376562560785,52.66270540190081,5.9658536585365844,0.6990268746267889,41,95.1219512195122
persistence,exclude_covid,overall,neighborhood,South End,2,48,24.33599443211639,68.0212850502146,14.21875,0.7142459614287505,48,93.75
persistence,exclude_covid,overall,neighborhood,West Roxbury,2,39,20.87947096294127,94.89000459735342,12.215384615384615,0.42474503742038067,39,89.74358974358975
persistence,exclude_covid,overall,macro,AVERAGE,2,613,20.82783117031474,74.47826704353284,12.143546495788005,0.6152688903200668,613,92.63981415976625
persistence,exclude_covid,overall,pooled,ALL,2,613,24.08908552848561,73.97865457808246,12.268760195758565,0.7053408881028289,613,92.65905383360521
persistence,exclude_covid,flu_season,neighborhood,Allston/Brighton,1,26,13.915224092283298,54.82311729688726,10.350000000000001,0.7893768417657947,26,100.0
persistence,exclude_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,26,12.565336935701021,51.43785487014447,8.600000000000001,0.5936698941501479,26,96.15384615384616
persistence,exclude_covid,flu_season,neighborhood,Charlestown,1,21,22.112095375716024,92.58645930105142,13.485714285714286,0.6496634501377611,21,90.47619047619048
persistence,exclude_covid,flu_season,neighborhood,Dorchester,1,26,31.211929117418695,23.223511873332903,20.101923076923075,0.8790738497125562,26,96.15384615384616
persistence,exclude_covid,flu_season,neighborhood,East Boston,1,25,10.229213068462306,115.44734638872758,8.48,0.7704268350846382,25,96.0
persistence,exclude_covid,flu_season,neighborhood,Fenway,1,25,4.782927973532531,43.02436668159757,3.2760000000000002,0.6254396974231744,25,100.0
persistence,exclude_covid,flu_season,neighborhood,Hyde Park,1,25,14.962833956172874,53.55288584025397,10.44,0.8103907100187919,25,92.0
persistence,exclude_covid,flu_season,neighborhood,Jamaica Plain,1,24,10.581449963654949,64.7541645586887,7.429166666666667,0.8010201643337069,24,95.83333333333334
persistence,exclude_covid,flu_season,neighborhood,Mattapan,1,26,15.525524888934452,51.86885812370181,11.426923076923076,0.8329359495028797,26,96.15384615384616
persistence,exclude_covid,flu_season,neighborhood,Roslindale,1,26,28.508109507512202,99.55807560165498,19.29230769230769,0.8043438189248975,26,80.76923076923077
persistence,exclude_covid,flu_season,neighborhood,Roxbury,1,26,36.817470769271395,48.89371545832289,23.98461538461538,0.8063788608583425,26,88.46153846153845
persistence,exclude_covid,flu_season,neighborhood,South Boston,1,25,10.647534925981695,45.560733287893825,6.916000000000001,0.7524021303402713,25,92.0
persistence,exclude_covid,flu_season,neighborhood,South End,1,26,22.440459682663164,41.31422432037593,13.219230769230771,0.8303424838030957,26,92.3076923076923
persistence,exclude_covid,flu_season,neighborhood,West Roxbury,1,25,17.75574273298642,73.66669073661045,10.856000000000002,0.6966317886203546,25,88.0
persistence,exclude_covid,flu_season,macro,AVERAGE,1,352,18.003989499306503,61.40800030994598,11.989848639455781,0.7601497481911724,352,93.16496598639456
persistence,exclude_covid,flu_season,pooled,ALL,1,352,20.131564252719254,60.87732802347335,12.051278409090907,0.8607806389258764,352,93.18181818181817
persistence,exclude_covid,flu_season,neighborhood,Allston/Brighton,2,26,21.137907981778937,71.83608980149234,13.665384615384616,0.5212687220298057,26,88.46153846153845
persistence,exclude_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,2,26,13.537796093785836,60.25540665525797,7.950000000000001,0.535733337581994,26,96.15384615384616
persistence,exclude_covid,flu_season,neighborhood,Charlestown,2,21,28.951905932819987,97.49253428783659,17.90952380952381,0.40121816993911547,21,90.47619047619048
persistence,exclude_covid,flu_season,neighborhood,Dorchester,2,26,56.41629521144237,45.4270748698228,35.50961538461539,0.6083828687951672,26,80.76923076923077
persistence,exclude_covid,flu_season,neighborhood,East Boston,2,25,14.820269903075316,127.04172322622837,11.531999999999998,0.514981380435666,25,88.0
persistence,exclude_covid,flu_season,neighborhood,Fenway,2,25,5.617543947313631,44.04304987993046,3.96,0.49355097758090555,25,100.0
