seed,best_epoch,best_val_mse,epochs_run
42,36,0.7005955576896667,120
43,55,0.7175973057746887,120
44,43,0.7047855854034424,120
45,52,0.6888179779052734,120
46,59,0.668524444103241,120
47,45,0.6831983923912048,120
48,57,0.6663755178451538,120
49,64,0.6879544258117676,120
50,60,0.6812208294868469,120
51,84,0.6929545402526855,120
