model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
arima,post_covid,overall,neighborhood,ALMIRANTE BROWN,1,53,6.140172732730536,55.838221716654225,5.170265952136333,0.7729182108256534,53.0,100.0
arima,post_covid,overall,neighborhood,AVELLANEDA,1,53,29.67675460207529,17.49148130573127,23.57623390615303,0.8517257123729092,53.0,90.56603773584906
arima,post_covid,overall,neighborhood,EZEIZA,1,53,42.246980408330195,62.712070283153196,37.0677502560461,,53.0,52.83018867924528
arima,post_covid,overall,neighborhood,FLORENCIO VARELA,1,53,31.11242570678344,54.15302862896646,23.811269440768836,,53.0,83.01886792452831
arima,post_covid,overall,neighborhood,GENERAL SAN MARTÍN,1,53,16.76269309357477,39.59921095070554,12.451516183777857,0.6754028005217186,52.0,88.67924528301887
arima,post_covid,overall,neighborhood,JOSÉ C. PAZ,1,53,76.4158426302768,16.5666188287184,46.5922630293354,0.858828515307863,53.0,83.01886792452831
arima,post_covid,overall,neighborhood,LA MATANZA,1,53,5.988630101091585,17.401845412704674,4.024513561802228,0.8790908398836275,53.0,98.11320754716981
arima,post_covid,overall,neighborhood,LANÚS,1,53,17.931885018725048,20.415293708170978,13.494516970666991,0.8797980774915174,53.0,96.22641509433963
arima,post_covid,overall,neighborhood,LOMAS DE ZAMORA,1,41,0.641733791309769,122.67043017043015,0.5404511813627,-0.06343085199655947,37.0,90.2439024390244
arima,post_covid,overall,neighborhood,MALVINAS ARGENTINAS,1,53,25.324690021711692,136.28708813416947,13.18746239816836,0.763026409485727,53.0,86.79245283018868
arima,post_covid,overall,neighborhood,MERLO,1,53,9.436604256138132,86.98475771285408,7.817632935100898,0.8101062154559233,52.0,98.11320754716981
arima,post_covid,overall,neighborhood,MORENO,1,53,26.045323499784192,45.20111609390618,19.54032784552117,0.909306858279294,53.0,84.90566037735849
arima,post_covid,overall,neighborhood,MORÓN,1,53,6.820295186026629,36.84452611963378,5.454926698845215,0.7588988279821901,53.0,100.0
arima,post_covid,overall,neighborhood,QUILMES,1,53,5.374554827101772,19.231588732596595,3.6946144651233386,0.8362423128256564,53.0,98.11320754716981
arima,post_covid,overall,neighborhood,SAN ISIDRO,1,50,5.800763410145621,256.4890828647695,3.729652076789027,0.5921025571227715,45.0,90.0
arima,post_covid,overall,neighborhood,SAN MIGUEL,1,53,15.304003559279503,44.78615125307582,11.968141479715655,0.917361190382417,53.0,98.11320754716981
arima,post_covid,overall,neighborhood,TIGRE,1,53,4.3072530996410405,49.920853409175145,2.446586622811723,0.9163193557624294,53.0,94.33962264150944
arima,post_covid,overall,neighborhood,TRES DE FEBRERO,1,53,13.665697839252235,24.603298242498568,10.286244026537027,0.8027695050023533,53.0,100.0
arima,post_covid,overall,neighborhood,VICENTE LÓPEZ,1,53,17.94228916564535,111.30696413628336,13.726033868620117,0.6803369614888893,52.0,90.56603773584906
arima,post_covid,overall,macro,AVERAGE,1,992,18.786241734190718,64.13176987916829,13.609494889435894,0.7553413822467283,980.0,90.71790151863783
arima,post_covid,overall,pooled,ALL,1,992,25.766711640858816,61.5593487651812,13.797466716991154,0.9368564198231784,980.0,90.7258064516129
arima,post_covid,overall,cross_week,ALL,1,53,,,,,,
arima,post_covid,flu_season,neighborhood,ALMIRANTE BROWN,1,26,5.360056497873312,18.663414233907172,4.451724711323223,0.6437097733252116,26.0,100.0
arima,post_covid,flu_season,neighborhood,AVELLANEDA,1,26,33.904057024616435,15.1573423138,27.857588733527283,0.6953528878022615,26.0,92.3076923076923
arima,post_covid,flu_season,neighborhood,EZEIZA,1,26,45.00159227698204,28.6197548547495,37.566266741642714,,26.0,61.53846153846154
arima,post_covid,flu_season,neighborhood,FLORENCIO VARELA,1,26,39.89571693307899,35.92831956633057,31.41238254196942,,26.0,65.38461538461539
arima,post_covid,flu_season,neighborhood,GENERAL SAN MARTÍN,1,26,22.328981160746437,47.59111300217232,18.23367844990191,0.4730411900698526,25.0,76.92307692307693
arima,post_covid,flu_season,neighborhood,JOSÉ C. PAZ,1,26,103.07567856197646,17.352479528877122,69.50144799693982,0.6713304464349764,26.0,76.92307692307693
arima,post_covid,flu_season,neighborhood,LA MATANZA,1,26,7.712480883754543,16.783713335486585,5.615815455147743,0.7239507955584743,26.0,96.15384615384616
arima,post_covid,flu_season,neighborhood,LANÚS,1,26,23.005758432439073,18.924288316902143,18.829303789014755,0.7016156692101582,26.0,96.15384615384616
arima,post_covid,flu_season,neighborhood,LOMAS DE ZAMORA,1,26,0.6922380142645912,129.05781416650981,0.5793071486502144,-0.06836587690438402,23.0,88.46153846153845
arima,post_covid,flu_season,neighborhood,MALVINAS ARGENTINAS,1,26,35.973167621667834,117.66276927449691,23.98648210054684,0.6583336559261882,26.0,73.07692307692307
